,dose,unit,rel exp,layers,value
1202,-2.03754467064,24,0.00081539975882547345,1,0.0033719295790533002
1203,-1.94539263115,24,0.0010603169381773979,1,0.0043847376802779387
1204,-1.85324059166,24,0.0013786982877015501,1,0.0057013427911572741
1205,-1.76108855217,24,0.0017925105467042038,1,0.0074125841561483701
1206,-1.66893651268,24,0.002330241056938122,1,0.0096362657226341693
1207,-1.57678447319,24,0.0030288004415385734,1,0.012525024305359844
1208,-1.4846324337,24,0.0039359577994712222,1,0.016276399866808417
1209,-1.39248039422,24,0.0051134417389699822,1,0.02114565924723201
1210,-1.30032835473,24,0.006640862821014777,1,0.027462016678628815
1211,-1.20817631524,24,0.0086206303928341391,1,0.035648966408273114
1212,-1.11602427575,24,0.011184040870910296,1,0.046249459627366922
1213,-1.02387223626,24,0.014498690431649213,1,0.059956558234007341
1214,-0.931720196771,24,0.018777288180175,1,0.077649880005289468
1215,-0.839568157282,24,0.024287777572345678,1,0.10043745380011664
1216,-0.747416117793,24,0.031364357308314168,1,0.12970129435436514
1217,-0.655264078304,24,0.040418451574856823,1,0.16714276761757543
1218,-0.563112038815,24,0.051947824818263266,1,0.21482028315104379
1219,-0.470959999326,24,0.066540796292625284,1,0.27516672258531688
1220,-0.378807959837,24,0.084870898078202653,1,0.3509673488779661
1221,-0.286655920348,24,0.10767556641414501,1,0.44527168840000281
1222,-0.194503880859,24,0.13571119923146355,1,0.56120767996856014
1223,-0.10235184137,24,0.16967739407763341,1,0.70166837529015647
1224,-0.010199801881,24,0.21010722300192855,1,0.86885819175792711
1225,0.081952237608,24,0.25722978378321704,1,1.0637245193713167
1226,0.174104277097,24,0.31082612261378251,1,1.2853619165813253
1227,0.266256316586,24,0.3701161449431723,1,1.5305444517382814
1228,0.358408356075,24,0.43372340257559955,1,1.7935800868753182
1229,0.450560395564,24,0.49975564794226579,1,2.0666437944779394
1230,0.542712435053,24,0.56600699623739459,1,2.3406135602898552
1231,0.634864474542,24,0.63024238052018833,1,2.6062466929228605
1232,0.727016514031,24,0.69048996070320257,1,2.8553890252410792
1233,0.81916855352,24,0.74526360402976433,1,3.0818949397772641
1234,0.911320593009,24,0.79366776720605303,1,3.2820610887083737
1235,1.0034726325,24,0.83538234063618255,1,3.4545637200916026
1236,1.09562467199,24,0.87056089019851479,1,3.6000378762138516
1237,1.18777671148,24,0.89968917044389662,1,3.7204923020133314
1238,1.27992875096,24,0.92344422734394127,1,3.818726791472506
1239,1.37208079045,24,0.94257844899619947,1,3.8978527015099917
1240,1.46423282994,24,0.95783729126346573,1,3.9609527221148744
1241,1.55638486943,24,0.96990888829588273,1,4.0108725003088868
1242,1.64853690892,24,0.97939880213474617,1,4.0501162219676026
1243,1.74068894841,24,0.98682215205342827,1,4.0808140642168116
1244,1.8328409879,24,0.99260640330447347,1,4.1047337277621736
1245,1.92499302739,24,0.9970998191174304,1,4.1233153885079652
1246,2.01714506688,24,1.0005822462842564,1,4.1377162992804113
1247,2.10929710637,24,1.0032762217520199,1,4.1488567190152423
1248,2.20144914585,24,1.0053573123994319,1,4.1574626709237981
1249,2.29360118534,24,1.0069631949824043,1,4.1641034908693557
1250,-2.22184874962,25,0.00048213988950419456,1,0.0019664965273975387
1251,-2.12969671013,25,0.0006270196682665192,1,0.0025574154453887801
1252,-2.03754467064,25,0.00081539975882547345,1,0.0033257584138495851
1253,-1.94539263115,25,0.0010603169381773979,1,0.0043246983339438128
1254,-1.85324059166,25,0.0013786982877015501,1,0.0056232754312904535
1255,-1.76108855217,25,0.0017925105467042038,1,0.0073110851065282256
1256,-1.66893651268,25,0.002330241056938122,1,0.0095043182408746148
1257,-1.57678447319,25,0.0030288004415385734,1,0.012353521623341891
1258,-1.4846324337,25,0.0039359577994712222,1,0.016053530340754102
1259,-1.39248039422,25,0.0051134417389699822,1,0.020856115914977866
1260,-1.30032835473,25,0.006640862821014777,1,0.027085984712607709
1261,-1.20817631524,25,0.0086206303928341391,1,0.035160832157901202
1262,-1.11602427575,25,0.011184040870910296,1,0.04561617491872326
1263,-1.02387223626,25,0.014498690431649213,1,0.059135584933596441
1264,-0.931720196771,25,0.018777288180175,1,0.076586635547266288
1265,-0.839568157282,25,0.024287777572345678,1,0.099062183598492906
1266,-0.747416117793,25,0.031364357308314168,1,0.12792532016855418
1267,-0.655264078304,25,0.040418451574856823,1,0.16485411473934899
1268,-0.563112038815,25,0.051947824818263266,1,0.21187879147693228
1269,-0.470959999326,25,0.066540796292625284,1,0.27139891904458624
1270,-0.378807959837,25,0.084870898078202653,1,0.34616162234476139
1271,-0.286655920348,25,0.10767556641414501,1,0.43917467118666415
1272,-0.194503880859,25,0.13571119923146355,1,0.55352317413949803
1273,-0.10235184137,25,0.16967739407763341,1,0.69206056892462742
1274,-0.010199801881,25,0.21010722300192855,1,0.85696108828356599
1275,0.081952237608,25,0.25722978378321704,1,1.0491591497917645
1276,0.174104277097,25,0.31082612261378251,1,1.2677617099323768
1277,0.266256316586,25,0.3701161449431723,1,1.5095870091001471
1278,0.358408356075,25,0.43372340257559955,1,1.7690209492789561
1279,0.450560395564,25,0.49975564794226579,1,2.0383456495093064
1280,0.542712435053,25,0.56600699623739459,1,2.3085640014729893
1281,0.634864474542,25,0.63024238052018833,1,2.5705598721279963
1282,0.727016514031,25,0.69048996070320257,1,2.816290747737225
1283,0.81916855352,25,0.74526360402976433,1,3.0396951615586163
1284,0.911320593009,25,0.79366776720605303,1,3.2371204749788354
1285,1.0034726325,25,0.83538234063618255,1,3.4072610619287684
1286,1.09562467199,25,0.87056089019851479,1,3.5507432691868064
1287,1.18777671148,25,0.89968917044389662,1,3.6695483363437886
1288,1.27992875096,25,0.92344422734394127,1,3.7664377203566053
1289,1.37208079045,25,0.94257844899619947,1,3.8444801749485999
1290,1.46423282994,25,0.95783729126346573,1,3.9067161794441887
1291,1.55638486943,25,0.96990888829588273,1,3.9559524159829293
1292,1.64853690892,25,0.97939880213474617,1,3.9946587811181962
1293,1.74068894841,25,0.98682215205342827,1,4.0249362838814644
1294,1.8328409879,25,0.99260640330447347,1,4.0485284202020511
1295,1.92499302739,25,0.9970998191174304,1,4.0668556459402483
1296,2.01714506688,25,1.0005822462842564,1,4.0810593678880842
1297,2.10929710637,25,1.0032762217520199,1,4.0920472440575901
1298,2.20144914585,25,1.0053573123994319,1,4.1005353563677822
1299,2.29360118534,25,1.0069631949824043,1,4.107085244878502
1300,-2.22184874962,26,0.00048213988950419456,1,0.0018086638224369155
1301,-2.12969671013,26,0.0006270196682665192,1,0.0023521550791332792
1302,-2.03754467064,26,0.00081539975882547345,1,0.0030588301791996601
1303,-1.94539263115,26,0.0010603169381773979,1,0.0039775943209566251
1304,-1.85324059166,26,0.0013786982877015501,1,0.0051719465020531596
1305,-1.76108855217,26,0.0017925105467042038,1,0.0067242911191074655
1306,-1.66893651268,26,0.002330241056938122,1,0.0087414934731395531
1307,-1.57678447319,26,0.0030288004415385734,1,0.011362017338215104
1308,-1.4846324337,26,0.0039359577994712222,1,0.014765060169285325
1309,-1.39248039422,26,0.0051134417389699822,1,0.019182186089030193
1310,-1.30032835473,26,0.006640862821014777,1,0.024912040251403613
1311,-1.20817631524,26,0.0086206303928341391,1,0.032338793486166417
1312,-1.11602427575,26,0.011184040870910296,1,0.041954981432199709
1313,-1.02387223626,26,0.014498690431649213,1,0.054389311955504685
1314,-0.931720196771,26,0.018777288180175,1,0.070439726216968326
1315,-0.839568157282,26,0.024287777572345678,1,0.091111367424234146
1316,-0.747416117793,26,0.031364357308314168,1,0.11765792379441607
1317,-0.655264078304,26,0.040418451574856823,1,0.15162278150753572
1318,-0.563112038815,26,0.051947824818263266,1,0.19487321718952255
1319,-0.470959999326,26,0.066540796292625284,1,0.24961620805608276
1320,-0.378807959837,26,0.084870898078202653,1,0.31837839239899773
1321,-0.286655920348,26,0.10767556641414501,1,0.40392613383210468
1322,-0.194503880859,26,0.13571119923146355,1,0.50909692745375135
1323,-0.10235184137,26,0.16967739407763341,1,0.63651519161622361
1324,-0.010199801881,26,0.21010722300192855,1,0.7881806532686142
1325,0.081952237608,26,0.25722978378321704,1,0.96495273282698812
1326,0.174104277097,26,0.31082612261378251,1,1.1660100632163071
1327,0.266256316586,26,0.3701161449431723,1,1.3884262555975668
1328,0.358408356075,26,0.43372340257559955,1,1.6270378042966394
1329,0.450560395564,26,0.49975564794226579,1,1.8747462721269657
1330,0.542712435053,26,0.56600699623739459,1,2.1232766664328375
1331,0.634864474542,26,0.63024238052018833,1,2.3642445228615911
1332,0.727016514031,26,0.69048996070320257,1,2.5902528267553873
1333,0.81916855352,26,0.74526360402976433,1,2.7957266099134044
1334,0.911320593009,26,0.79366776720605303,1,2.9773063976432992
1335,1.0034726325,26,0.83538234063618255,1,3.1337913545487517
1336,1.09562467199,26,0.87056089019851479,1,3.2657575562762706
1337,1.18777671148,26,0.89968917044389662,1,3.3750272264207641
1338,1.27992875096,26,0.92344422734394127,1,3.4641401850254216
1339,1.37208079045,26,0.94257844899619947,1,3.5359188849967449
1340,1.46423282994,26,0.95783729126346573,1,3.5931597741699184
1341,1.55638486943,26,0.96990888829588273,1,3.6384442679586853
1342,1.64853690892,26,0.97939880213474617,1,3.6740440268918162
1343,1.74068894841,26,0.98682215205342827,1,3.7018914312063966
1344,1.8328409879,26,0.99260640330447347,1,3.7235900423468458
1345,1.92499302739,26,0.9970998191174304,1,3.7404463091627251
1346,2.01714506688,26,1.0005822462842564,1,3.7535100281538809
1347,2.10929710637,26,1.0032762217520199,1,3.7636160079185652
1348,2.20144914585,26,1.0053573123994319,1,3.7714228570242398
1349,2.29360118534,26,1.0069631949824043,1,3.7774470458419089
1350,-2.22184874962,27,0.00048213988950419456,1,0.0019183128863312054
1351,-2.12969671013,27,0.0006270196682665192,1,0.0024947529457803072
1352,-2.03754467064,27,0.00081539975882547345,1,0.0032442697626093317
1353,-1.94539263115,27,0.0010603169381773979,1,0.0042187333808713099
1354,-1.85324059166,27,0.0013786982877015501,1,0.0054854923835080073
1355,-1.76108855217,27,0.0017925105467042038,1,0.0071319468799051792
1356,-1.66893651268,27,0.002330241056938122,1,0.0092714408102164674
1357,-1.57678447319,27,0.0030288004415385734,1,0.012050832224448299
1358,-1.4846324337,27,0.0039359577994712222,1,0.015660182306313348
1359,-1.39248039422,27,0.0051134417389699822,1,0.020345093602309433
1360,-1.30032835473,27,0.006640862821014777,1,0.026422316433951931
1361,-1.20817631524,27,0.0086206303928341391,1,0.034299311736844584
1362,-1.11602427575,27,0.011184040870910296,1,0.044498474801545014
1363,-1.02387223626,27,0.014498690431649213,1,0.057686628498133552
1364,-0.931720196771,27,0.018777288180175,1,0.074710088649636519
1365,-0.839568157282,27,0.024287777572345678,1,0.096634934614700477
1366,-0.747416117793,27,0.031364357308314168,1,0.12479085864044018
1367,-0.655264078304,27,0.040418451574856823,1,0.1608148136868213
1368,-0.563112038815,27,0.051947824818263266,1,0.20668727880662832
1369,-0.470959999326,27,0.066540796292625284,1,0.26474902776898795
1370,-0.378807959837,27,0.084870898078202653,1,0.33767987466322685
1371,-0.286655920348,27,0.10767556641414501,1,0.42841389209193176
1372,-0.194503880859,27,0.13571119923146355,1,0.53996059644202743
1373,-0.10235184137,27,0.16967739407763341,1,0.67510350971570166
1374,-0.010199801881,27,0.21010722300192855,1,0.83596359100330619
1375,0.081952237608,27,0.25722978378321704,1,1.0234523625227696
1376,0.174104277097,27,0.31082612261378251,1,1.236698662356156
1377,0.266256316586,27,0.3701161449431723,1,1.4725986912508693
1378,0.358408356075,27,0.43372340257559955,1,1.725675909371011
1379,0.450560395564,27,0.49975564794226579,1,1.9884015414080545
1380,0.542712435053,27,0.56600699623739459,1,2.2519989286768318
1381,0.634864474542,27,0.63024238052018833,1,2.507575304145031
1382,0.727016514031,27,0.69048996070320257,1,2.7472852139685018
1383,0.81916855352,27,0.74526360402976433,1,2.9652157111374953
1384,0.911320593009,27,0.79366776720605303,1,3.1578036549988489
1385,1.0034726325,27,0.83538234063618255,1,3.3237754102940111
1386,1.09562467199,27,0.87056089019851479,1,3.4637419768796116
1387,1.18777671148,27,0.89968917044389662,1,3.5796360494668096
1388,1.27992875096,27,0.92344422734394127,1,3.6741514230314154
1389,1.37208079045,27,0.94257844899619947,1,3.7502816598454451
1390,1.46423282994,27,0.95783729126346573,1,3.8109927405691182
1391,1.55638486943,27,0.96990888829588273,1,3.859022577240995
1392,1.64853690892,27,0.97939880213474617,1,3.896780548326908
1393,1.74068894841,27,0.98682215205342827,1,3.9263161833547362
1394,1.8328409879,27,0.99260640330447347,1,3.9493302586349794
1395,1.92499302739,27,0.9970998191174304,1,3.9672084256261066
1396,2.01714506688,27,1.0005822462842564,1,3.9810641240556679
1397,2.10929710637,27,1.0032762217520199,1,3.991782772248385
1398,2.20144914585,27,1.0053573123994319,1,4.0000629064863116
1399,2.29360118534,27,1.0069631949824043,1,4.0064523078196439
1400,-2.22184874962,28,0.00048213988950419456,1,0.0016725525668542126
1401,-2.12969671013,28,0.0006270196682665192,1,0.0021751433110122694
1402,-2.03754467064,28,0.00081539975882547345,1,0.0028286374749832569
1403,-1.94539263115,28,0.0010603169381773979,1,0.003678259889368016
1404,-1.85324059166,28,0.0013786982877015501,1,0.0047827309256324741
1405,-1.76108855217,28,0.0017925105467042038,1,0.0062182536256985667
1406,-1.66893651268,28,0.002330241056938122,1,0.008083651127018027
1407,-1.57678447319,28,0.0030288004415385734,1,0.010506967092463404
1408,-1.4846324337,28,0.0039359577994712222,1,0.013653913446790591
1409,-1.39248039422,28,0.0051134417389699822,1,0.017738627921387338
1410,-1.30032835473,28,0.006640862821014777,1,0.023037281086277638
1411,-1.20817631524,28,0.0086206303928341391,1,0.029905132940282762
1412,-1.11602427575,28,0.011184040870910296,1,0.038797653282078626
1413,-1.02387223626,28,0.014498690431649213,1,0.050296236476962429
1414,-0.931720196771,28,0.018777288180175,1,0.0651387745092179
1415,-0.839568157282,28,0.024287777572345678,1,0.084254768390113727
1416,-0.747416117793,28,0.031364357308314168,1,0.10880355985002391
1417,-0.655264078304,28,0.040418451574856823,1,0.14021238732044664
1418,-0.563112038815,28,0.051947824818263266,1,0.18020800525678823
1419,-0.470959999326,28,0.066540796292625284,1,0.23083130448758576
1420,-0.378807959837,28,0.084870898078202653,1,0.2944187807772855
1421,-0.286655920348,28,0.10767556641414501,1,0.37352861464886672
1422,-0.194503880859,28,0.13571119923146355,1,0.47078476509974204
1423,-0.10235184137,28,0.16967739407763341,1,0.5886141495023729
1424,-0.010199801881,28,0.21010722300192855,1,0.72886600506724675
1425,0.081952237608,28,0.25722978378321704,1,0.89233507640365195
1426,0.174104277097,28,0.31082612261378251,1,1.0782618085336855
1427,0.266256316586,28,0.3701161449431723,1,1.2839400384304918
1428,0.358408356075,28,0.43372340257559955,1,1.5045948407806464
1429,0.450560395564,28,0.49975564794226579,1,1.7336619723070119
1430,0.542712435053,28,0.56600699623739459,1,1.963489176114023
1431,0.634864474542,28,0.63024238052018833,1,2.1863229619174245
1432,0.727016514031,28,0.69048996070320257,1,2.39532297845926
1433,0.81916855352,28,0.74526360402976433,1,2.5853338025709229
1434,0.911320593009,28,0.79366776720605303,1,2.7532487773102767
1435,1.0034726325,28,0.83538234063618255,1,2.8979574363211276
1436,1.09562467199,28,0.87056089019851479,1,3.019992502594512
1437,1.18777671148,28,0.89968917044389662,1,3.1210390680271334
1438,1.27992875096,28,0.92344422734394127,1,3.2034458181402496
1439,1.37208079045,28,0.94257844899619947,1,3.2698228017417348
1440,1.46423282994,28,0.95783729126346573,1,3.3227560195835202
1441,1.55638486943,28,0.96990888829588273,1,3.3646326222918366
1442,1.64853690892,28,0.97939880213474617,1,3.3975533162562761
1443,1.74068894841,28,0.98682215205342827,1,3.4233050601617987
1444,1.8328409879,28,0.99260640330447347,1,3.4433707392061397
1445,1.92499302739,28,0.9970998191174304,1,3.4589584852431514
1446,2.01714506688,28,1.0005822462842564,1,3.4710390921863925
1447,2.10929710637,28,1.0032762217520199,1,3.4803845449932189
1448,2.20144914585,28,1.0053573123994319,1,3.4876038885488101
1449,2.29360118534,28,1.0069631949824043,1,3.4931747261722617
1450,-2.22184874962,29,0.00048213988950419456,1,0.0015171727027258461
1451,-2.12969671013,29,0.0006270196682665192,1,0.0019730728476841826
1452,-2.03754467064,29,0.00081539975882547345,1,0.0025658575090549188
1453,-1.94539263115,29,0.0010603169381773979,1,0.0033365501379586664
1454,-1.85324059166,29,0.0013786982877015501,1,0.004338415992807953
1455,-1.76108855217,29,0.0017925105467042038,1,0.0056405788652011983
1456,-1.66893651268,29,0.002330241056938122,1,0.0073326812390344344
1457,-1.57678447319,29,0.0030288004415385734,1,0.0095308715415183161
1458,-1.4846324337,29,0.0039359577994712222,1,0.01238546708628363
1459,-1.39248039422,29,0.0051134417389699822,1,0.016090712243954964
1460,-1.30032835473,29,0.006640862821014777,1,0.020897121383073036
1461,-1.20817631524,29,0.0086206303928341391,1,0.027126950905776395
1462,-1.11602427575,29,0.011184040870910296,1,0.035193357539788625
1463,-1.02387223626,29,0.014498690431649213,1,0.045623724207493166
1464,-0.931720196771,29,0.018777288180175,1,0.059087392846657094
1465,-0.839568157282,29,0.024287777572345678,1,0.076427513974280492
1466,-0.747416117793,29,0.031364357308314168,1,0.098695726660675234
1467,-0.655264078304,29,0.040418451574856823,1,0.12718667911688267
1468,-0.563112038815,29,0.051947824818263266,1,0.16346671058746237
1469,-0.470959999326,29,0.066540796292625284,1,0.2093871134716265
1470,-0.378807959837,29,0.084870898078202653,1,0.26706732345355194
1471,-0.286655920348,29,0.10767556641414501,1,0.33882786649757901
1472,-0.194503880859,29,0.13571119923146355,1,0.42704893623279855
1473,-0.10235184137,29,0.16967739407763341,1,0.53393198979857892
1474,-0.010199801881,29,0.21010722300192855,1,0.66115447056633703
1475,0.081952237608,29,0.25722978378321704,1,0.8094372914991369
1476,0.174104277097,29,0.31082612261378251,1,0.978091460154211
1477,0.266256316586,29,0.3701161449431723,1,1.1646622156141231
1478,0.358408356075,29,0.43372340257559955,1,1.3648182223581558
1479,0.450560395564,29,0.49975564794226579,1,1.5726050542525738
1480,0.542712435053,29,0.56600699623739459,1,1.7810813478351595
1481,0.634864474542,29,0.63024238052018833,1,1.9832139108205162
1482,0.727016514031,29,0.69048996070320257,1,2.1727978594810442
1483,0.81916855352,29,0.74526360402976433,1,2.3451567086303182
1484,0.911320593009,29,0.79366776720605303,1,2.4974724092558604
1485,1.0034726325,29,0.83538234063618255,1,2.6287376571471466
1486,1.09562467199,29,0.87056089019851479,1,2.7394356854151316
1487,1.18777671148,29,0.89968917044389662,1,2.8310950411906664
1488,1.27992875096,29,0.92344422734394127,1,2.9058462174882949
1489,1.37208079045,29,0.94257844899619947,1,2.9660567900019368
1490,1.46423282994,29,0.95783729126346573,1,3.014072520430096
1491,1.55638486943,29,0.96990888829588273,1,3.0520587934902306
1492,1.64853690892,29,0.97939880213474617,1,3.0819211602866177
1493,1.74068894841,29,0.98682215205342827,1,3.1052805713301397
1494,1.8328409879,29,0.99260640330447347,1,3.1234821520224525
1495,1.92499302739,29,0.9970998191174304,1,3.1376217989627331
1496,2.01714506688,29,1.0005822462842564,1,3.1485801194662955
1497,2.10929710637,29,1.0032762217520199,1,3.1570573812122733
1498,2.20144914585,29,1.0053573123994319,1,3.1636060489140858
1499,2.29360118534,29,1.0069631949824043,1,3.1686593566193948
1500,-2.22184874962,30,0.00048213988950419456,1,0.0018356450137860878
1501,-2.12969671013,30,0.0006270196682665192,1,0.002387243936158967
1502,-2.03754467064,30,0.00081539975882547345,1,0.0031044610373756206
1503,-1.94539263115,30,0.0010603169381773979,1,0.0040369310711872528
1504,-1.85324059166,30,0.0013786982877015501,1,0.0052491002972960823
1505,-1.76108855217,30,0.0017925105467042038,1,0.0068246024003536009
1506,-1.66893651268,30,0.002330241056938122,1,0.0088718968710239307
1507,-1.57678447319,30,0.0030288004415385734,1,0.011531513051078952
1508,-1.4846324337,30,0.0039359577994712222,1,0.014985321617967798
1509,-1.39248039422,30,0.0051134417389699822,1,0.019468341109627786
1510,-1.30032835473,30,0.006640862821014777,1,0.025283671793198795
1511,-1.20817631524,30,0.0086206303928341391,1,0.032821215462117706
1512,-1.11602427575,30,0.011184040870910296,1,0.042580855277869915
1513,-1.02387223626,30,0.014498690431649213,1,0.05520067801204695
1514,-0.931720196771,30,0.018777288180175,1,0.071490528310793944
1515,-0.839568157282,30,0.024287777572345678,1,0.092470543854957357
1516,-0.747416117793,30,0.031364357308314168,1,0.11941311506670362
1517,-0.655264078304,30,0.040418451574856823,1,0.15388465197235024
1518,-0.563112038815,30,0.051947824818263266,1,0.19778028676021536
1519,-0.470959999326,30,0.066540796292625284,1,0.25333991977623077
1520,-0.378807959837,30,0.084870898078202653,1,0.32312788106582208
1521,-0.286655920348,30,0.10767556641414501,1,0.4099518021584449
1522,-0.194503880859,30,0.13571119923146355,1,0.51669150718963519
1523,-0.10235184137,30,0.16967739407763341,1,0.6460105649236374
1524,-0.010199801881,30,0.21010722300192855,1,0.79993853373249335
1525,0.081952237608,30,0.25722978378321704,1,0.97934765464957008
1526,0.174104277097,30,0.31082612261378251,1,1.1834043076526841
1527,0.266256316586,30,0.3701161449431723,1,1.4091384487712095
1528,0.358408356075,30,0.43372340257559955,1,1.651309544453921
1529,0.450560395564,30,0.49975564794226579,1,1.9027132648162162
1530,0.542712435053,30,0.56600699623739459,1,2.1549511729461979
1531,0.634864474542,30,0.63024238052018833,1,2.3995137271638112
1532,0.727016514031,30,0.69048996070320257,1,2.6288935660096602
1533,0.81916855352,30,0.74526360402976433,1,2.8374325553114899
1534,0.911320593009,30,0.79366776720605303,1,3.0217211045796577
1535,1.0034726325,30,0.83538234063618255,1,3.1805404646578586
1536,1.09562467199,30,0.87056089019851479,1,3.3144753049439997
1537,1.18777671148,30,0.89968917044389662,1,3.4253750325056078
1538,1.27992875096,30,0.92344422734394127,1,3.5158173557815631
1539,1.37208079045,30,0.94257844899619947,1,3.588666832319928
1540,1.46423282994,30,0.95783729126346573,1,3.6467616266603411
1541,1.55638486943,30,0.96990888829588273,1,3.6927216631214983
1542,1.64853690892,30,0.97939880213474617,1,3.7288524902917688
1543,1.74068894841,30,0.98682215205342827,1,3.7571153151698993
1544,1.8328409879,30,0.99260640330447347,1,3.7791376207260434
1545,1.92499302739,30,0.9970998191174304,1,3.7962453450846398
1546,2.01714506688,30,1.0005822462842564,1,3.809503945345305
1547,2.10929710637,30,1.0032762217520199,1,3.819760683570693
1548,2.20144914585,30,1.0053573123994319,1,3.8276839932849902
1549,2.29360118534,30,1.0069631949824043,1,3.8337980494341104
1550,-2.22184874962,31,0.00048213988950419456,1,0.0023254826430855746
1551,-2.12969671013,31,0.0006270196682665192,1,0.0030242744630122119
1552,-2.03754467064,31,0.00081539975882547345,1,0.0039328792900225383
1553,-1.94539263115,31,0.0010603169381773979,1,0.0051141767971880853
1554,-1.85324059166,31,0.0013786982877015501,1,0.0066498105796613692
1555,-1.76108855217,31,0.0017925105467042038,1,0.0086457317775450199
1556,-1.66893651268,31,0.002330241056938122,1,0.011239342045910188
1557,-1.57678447319,31,0.0030288004415385734,1,0.014608670656582542
1558,-1.4846324337,31,0.0039359577994712222,1,0.018984120056940425
1559,-1.39248039422,31,0.0051134417389699822,1,0.024663422938583802
1560,-1.30032835473,31,0.006640862821014777,1,0.032030561174399189
1561,-1.20817631524,31,0.0086206303928341391,1,0.041579480950242678
1562,-1.11602427575,31,0.011184040870910296,1,0.053943458093888536
1563,-1.02387223626,31,0.014498690431649213,1,0.069930851357151214
1564,-0.931720196771,31,0.018777288180175,1,0.090567610558248537
1565,-0.839568157282,31,0.024287777572345678,1,0.11714609476037056
1566,-0.747416117793,31,0.031364357308314168,1,0.15127822882903
1567,-0.655264078304,31,0.040418451574856823,1,0.19494841568570656
1568,-0.563112038815,31,0.051947824818263266,1,0.25055749916305209
1569,-0.470959999326,31,0.066540796292625284,1,0.32094309183734698
1570,-0.378807959837,31,0.084870898078202653,1,0.40935380929983817
1571,-0.286655920348,31,0.10767556641414501,1,0.5193464930644861
1572,-0.194503880859,31,0.13571119923146355,1,0.65456944168140907
1573,-0.10235184137,31,0.16967739407763341,1,0.81839699108342445
1574,-0.010199801881,31,0.21010722300192855,1,1.0134002826033424
1575,0.081952237608,31,0.25722978378321704,1,1.2406843127783194
1576,0.174104277097,31,0.31082612261378251,1,1.4991930120099539
1577,0.266256316586,31,0.3701161449431723,1,1.7851637869585646
1578,0.358408356075,31,0.43372340257559955,1,2.0919576798069497
1579,0.450560395564,31,0.49975564794226579,1,2.4104479018917879
1580,0.542712435053,31,0.56600699623739459,1,2.7299949128221055
1581,0.634864474542,31,0.63024238052018833,1,3.0398184193881788
1582,0.727016514031,31,0.69048996070320257,1,3.3304077380765409
1583,0.81916855352,31,0.74526360402976433,1,3.5945948746884167
1584,0.911320593009,31,0.79366776720605303,1,3.8280603973924077
1585,1.0034726325,31,0.83538234063618255,1,4.0292603366366819
1586,1.09562467199,31,0.87056089019851479,1,4.1989353794966595
1587,1.18777671148,31,0.89968917044389662,1,4.3394284430414025
1588,1.27992875096,31,0.92344422734394127,1,4.454005091248983
1589,1.37208079045,31,0.94257844899619947,1,4.5462942822284642
1590,1.46423282994,31,0.95783729126346573,1,4.6198915381671881
1591,1.55638486943,31,0.96990888829588273,1,4.6781159041330014
1592,1.64853690892,31,0.97939880213474617,1,4.7238881590263873
1593,1.74068894841,31,0.98682215205342827,1,4.7596928534008729
1594,1.8328409879,31,0.99260640330447347,1,4.7875917602956823
1595,1.92499302739,31,0.9970998191174304,1,4.8092646413591913
1596,2.01714506688,31,1.0005822462842564,1,4.8260612684555122
1597,2.10929710637,31,1.0032762217520199,1,4.8390549935704881
1598,2.20144914585,31,1.0053573123994319,1,4.8490926201693192
1599,2.29360118534,31,1.0069631949824043,1,4.8568381980707365
1600,-2.22184874962,32,0.00048213988950419456,1,0.0025616258010381803
1601,-2.12969671013,32,0.0006270196682665192,1,0.0033313770442052223
1602,-2.03754467064,32,0.00081539975882547345,1,0.004332246938778689
1603,-1.94539263115,32,0.0010603169381773979,1,0.005633500328931812
1604,-1.85324059166,32,0.0013786982877015501,1,0.0073250713797094478
1605,-1.76108855217,32,0.0017925105467042038,1,0.0095236701319038955
1606,-1.66893651268,32,0.002330241056938122,1,0.012380650811177575
1607,-1.57678447319,32,0.0030288004415385734,1,0.016092120826633121
1608,-1.4846324337,32,0.0039359577994712222,1,0.020911879042597295
1609,-1.39248039422,32,0.0051134417389699822,1,0.027167891675839214
1610,-1.30032835473,32,0.006640862821014777,1,0.035283132372557299
1611,-1.20817631524,32,0.0086206303928341391,1,0.045801705513739112
1612,-1.11602427575,32,0.011184040870910296,1,0.059421193471983172
1613,-1.02387223626,32,0.014498690431649213,1,0.077032040491756285
1614,-0.931720196771,32,0.018777288180175,1,0.099764377358051118
1615,-0.839568157282,32,0.024287777572345678,1,0.12904179685936537
1616,-0.747416117793,32,0.031364357308314168,1,0.16663990817390978
1617,-0.655264078304,32,0.040418451574856823,1,0.21474462214407744
1618,-0.563112038815,32,0.051947824818263266,1,0.27600057837802489
1619,-0.470959999326,32,0.066540796292625284,1,0.35353353728955816
1620,-0.378807959837,32,0.084870898078202653,1,0.45092199796614046
1621,-0.286655920348,32,0.10767556641414501,1,0.57208398448739917
1622,-0.194503880859,32,0.13571119923146355,1,0.72103826505341539
1623,-0.10235184137,32,0.16967739407763341,1,0.90150182547467339
1624,-0.010199801881,32,0.21010722300192855,1,1.1163068958672842
1625,0.081952237608,32,0.25722978378321704,1,1.3666706806030176
1626,0.174104277097,32,0.31082612261378251,1,1.6514298705774173
1627,0.266256316586,32,0.3701161449431723,1,1.966439796637006
