,time,unit,layers,value
33648,49.0,48,2,6.50316951675
33649,50.0,48,2,6.57189040384
33650,51.0,48,2,6.63678445853
33651,52.0,48,2,6.69799653224
33652,53.0,48,2,6.75567412272
33653,54.0,48,2,6.80996767817
33654,55.0,48,2,6.8610262525
33655,56.0,48,2,6.90899919418
33656,57.0,48,2,6.95403408634
33657,58.0,48,2,6.99627519373
33658,59.0,48,2,7.03586512506
33659,60.0,48,2,7.07294199151
33660,61.0,48,2,7.10764003302
33661,62.0,48,2,7.14008982681
33662,63.0,48,2,7.17041657853
33663,64.0,48,2,7.1987416698
33664,65.0,48,2,7.22518164756
33665,66.0,48,2,7.24984766821
33666,67.0,48,2,7.27284521245
33667,68.0,48,2,7.29427399695
33668,69.0,48,2,7.31423009935
33669,70.0,48,2,7.3328065471
33670,71.0,48,2,7.35009162568
33671,72.0,48,2,7.36616740772
33672,73.0,48,2,7.38111107121
33673,74.0,48,2,7.39499583669
33674,75.0,48,2,7.40789279422
33675,76.0,48,2,7.4198690304
33676,77.0,48,2,7.4309858942
33677,78.0,48,2,7.44129920932
33678,79.0,48,2,7.45086098948
33679,80.0,48,2,7.45972369107
33680,81.0,48,2,7.46793728342
33681,82.0,48,2,7.47554820574
33682,83.0,48,2,7.48259762475
33683,84.0,48,2,7.48912444193
33684,85.0,48,2,7.49516568228
33685,86.0,48,2,7.50075615828
33686,87.0,48,2,7.50592813517
33687,88.0,48,2,7.51071102593
33688,89.0,48,2,7.51513203419
33689,90.0,48,2,7.51921726156
33690,91.0,48,2,7.52299251864
33691,92.0,48,2,7.52648232366
33692,93.0,48,2,7.52970700513
33693,94.0,48,2,7.53268430706
33694,95.0,48,2,7.53543076536
33695,96.0,48,2,7.53796467773
33696,97.0,48,2,7.54030321213
33697,98.0,48,2,7.54246153367
33698,99.0,48,2,7.54445276044
33699,100.0,48,2,7.54628929399
33700,101.0,48,2,7.54798290296
33701,102.0,48,2,7.54954435421
33702,103.0,48,2,7.55098352641
33703,104.0,48,2,7.55230961121
33704,105.0,48,2,7.55353109537
33705,106.0,48,2,7.55465592261
33706,107.0,48,2,7.55569157027
33707,108.0,48,2,7.55664511676
33708,109.0,48,2,7.55752333941
33709,110.0,48,2,7.5583324558
33710,111.0,48,2,7.55907754175
33711,112.0,48,2,7.55976357126
33712,113.0,48,2,7.56039508392
33713,114.0,48,2,7.56097619185
33714,115.0,48,2,7.56151079597
33715,116.0,48,2,7.56200244362
33716,117.0,48,2,7.56245433543
33717,118.0,48,2,7.56286939181
33718,119.0,48,2,7.56325047488
33719,120.0,48,2,7.56360058967
33720,121.0,48,2,7.56392250829
33721,122.0,48,2,7.56421898693
33722,123.0,48,2,7.56449268384
33723,124.0,48,2,7.56474491822
33724,125.0,48,2,7.56497698271
33725,126.0,48,2,7.56519004164
33726,127.0,48,2,7.56538492384
33727,128.0,48,2,7.56556283864
33728,129.0,48,2,7.56572556462
33729,130.0,48,2,7.56587444181
33730,131.0,48,2,7.5660108908
33731,132.0,48,2,7.56613633746
33732,133.0,48,2,7.56625153594
33733,134.0,48,2,7.56635742233
33734,135.0,48,2,7.56645496911
33735,136.0,48,2,7.56654511025
33736,137.0,48,2,7.56662838032
33737,138.0,48,2,7.56670498511
33738,139.0,48,2,7.56677510219
33739,140.0,48,2,7.5668386956
33740,141.0,48,2,7.56689576947
33741,142.0,48,2,7.56694742425
33742,143.0,48,2,7.56699444714
33743,144.0,48,2,7.5670377244
33744,145.0,48,2,7.56707834801
33745,146.0,48,2,7.56711649121
33746,147.0,48,2,7.56715200371
33747,148.0,48,2,7.56718497156
33748,149.0,48,2,7.56721530625
33749,150.0,48,2,7.56724295254
33750,151.0,48,2,7.56726844477
33751,152.0,48,2,7.5672920103
33752,153.0,48,2,7.56731387045
33753,154.0,48,2,7.56733426861
33754,155.0,48,2,7.56735308916
33755,156.0,48,2,7.56737014168
33756,157.0,48,2,7.56738524978
33757,158.0,48,2,7.56739814592
33758,159.0,48,2,7.56740879769
33759,160.0,48,2,7.56741789422
33760,161.0,48,2,7.56742593046
33761,162.0,48,2,7.56743358753
33762,163.0,48,2,7.56744168778
33763,164.0,48,2,7.56744990186
33764,165.0,48,2,7.56745792827
33765,166.0,48,2,7.5674655312
33766,167.0,48,2,7.56747226255
33767,168.0,48,2,7.56747794079
33768,169.0,48,2,7.56748298879
33769,170.0,48,2,7.56748744018
33770,171.0,48,2,7.56749137344
33771,172.0,48,2,7.56749490689
33772,173.0,48,2,7.56749800424
33773,174.0,48,2,7.56750070024
33774,175.0,48,2,7.56750308245
33775,176.0,48,2,7.56750526595
33776,177.0,48,2,7.56750732352
33777,178.0,48,2,7.56750927846
33778,179.0,48,2,7.56751119602
33779,180.0,48,2,7.56751313781
33780,181.0,48,2,7.56751513532
33781,182.0,48,2,7.56751705177
33782,183.0,48,2,7.56751874047
33783,184.0,48,2,7.56752000302
33784,185.0,48,2,7.56752056911
33785,186.0,48,2,7.56752054183
33786,187.0,48,2,7.56752026935
33787,188.0,48,2,7.56752001816
33788,189.0,48,2,7.56752018309
33789,190.0,48,2,7.56752112048
33790,191.0,48,2,7.56752251004
33791,192.0,48,2,7.56752425544
33792,193.0,48,2,7.56752621577
33793,194.0,48,2,7.56752814635
33794,195.0,48,2,7.56752995703
33795,196.0,48,2,7.56753154718
33796,197.0,48,2,7.56753268498
33797,198.0,48,2,7.56753308986
33798,199.0,48,2,7.56753265293
33799,200.0,48,2,7.56753192833
33800,1.0,49,2,1.06614687568
33801,2.0,49,2,1.06813996801
33802,3.0,49,2,1.07374496203
33803,4.0,49,2,1.08432710452
33804,5.0,49,2,1.10083344413
33805,6.0,49,2,1.12393013321
33806,7.0,49,2,1.15409887024
33807,8.0,49,2,1.19169500826
33808,9.0,49,2,1.23698046139
33809,10.0,49,2,1.29014210885
33810,11.0,49,2,1.35130092493
33811,12.0,49,2,1.42051410533
33812,13.0,49,2,1.49777668663
33813,14.0,49,2,1.58301756912
33814,15.0,49,2,1.67609882076
33815,16.0,49,2,1.77681379254
33816,17.0,49,2,1.88488476584
33817,18.0,49,2,1.99996525517
33818,19.0,49,2,2.12164090342
33819,20.0,49,2,2.24943290547
33820,21.0,49,2,2.38280580589
33821,22.0,49,2,2.52117315971
33822,23.0,49,2,2.66390430806
33823,24.0,49,2,2.81034218064
33824,25.0,49,2,2.95980298323
33825,26.0,49,2,3.11159323812
33826,27.0,49,2,3.26501927535
33827,28.0,49,2,3.4193970538
33828,29.0,49,2,3.57406093226
33829,30.0,49,2,3.72837366942
33830,31.0,49,2,3.88173122694
33831,32.0,49,2,4.03357009729
33832,33.0,49,2,4.18337138999
33833,34.0,49,2,4.33066531331
33834,35.0,49,2,4.47502951689
33835,36.0,49,2,4.61609257377
33836,37.0,49,2,4.75353220377
33837,38.0,49,2,4.8870766499
33838,39.0,49,2,5.016503555
33839,40.0,49,2,5.14163327787
33840,41.0,49,2,5.26232825408
33841,42.0,49,2,5.37849145635
33842,43.0,49,2,5.49006222404
33843,44.0,49,2,5.59701152357
33844,45.0,49,2,5.69934126899
33845,46.0,49,2,5.79708139279
33846,47.0,49,2,5.89028195937
33847,48.0,49,2,5.97901088503
33848,49.0,49,2,6.06335907262
33849,50.0,49,2,6.14343284998
33850,51.0,49,2,6.21934495693
33851,52.0,49,2,6.29121859508
33852,53.0,49,2,6.35918718733
33853,54.0,49,2,6.42338932369
33854,55.0,49,2,6.48396765487
33855,56.0,49,2,6.54106777664
33856,57.0,49,2,6.59483627558
33857,58.0,49,2,6.64541954106
33858,59.0,49,2,6.69296350188
33859,60.0,49,2,6.73761111976
33860,61.0,49,2,6.77950410621
33861,62.0,49,2,6.81878271038
33862,63.0,49,2,6.85558301808
33863,64.0,49,2,6.89003714625
33864,65.0,49,2,6.92227254073
33865,66.0,49,2,6.95241171355
33866,67.0,49,2,6.98057350304
33867,68.0,49,2,7.00687113243
33868,69.0,49,2,7.0314132142
33869,70.0,49,2,7.0543048906
33870,71.0,49,2,7.07564611536
33871,72.0,49,2,7.09553186059
33872,73.0,49,2,7.1140521006
33873,74.0,49,2,7.13129200371
33874,75.0,49,2,7.14733296153
33875,76.0,49,2,7.1622519336
33876,77.0,49,2,7.17612151082
33877,78.0,49,2,7.18901002549
33878,79.0,49,2,7.20098171938
33879,80.0,49,2,7.2120972519
33880,81.0,49,2,7.2224140561
33881,82.0,49,2,7.23198609101
33882,83.0,49,2,7.24086405863
33883,84.0,49,2,7.24909562916
33884,85.0,49,2,7.25672560516
33885,86.0,49,2,7.26379585673
33886,87.0,49,2,7.27034562211
33887,88.0,49,2,7.27641151443
33888,89.0,49,2,7.28202745497
33889,90.0,49,2,7.28722498468
33890,91.0,49,2,7.29203386305
33891,92.0,49,2,7.2964822577
33892,93.0,49,2,7.30059653823
33893,94.0,49,2,7.30440055349
33894,95.0,49,2,7.30791628259
33895,96.0,49,2,7.31116429433
33896,97.0,49,2,7.31416495097
33897,98.0,49,2,7.31693753835
33898,99.0,49,2,7.31949934323
33899,100.0,49,2,7.32186459309
33900,101.0,49,2,7.32404621039
33901,102.0,49,2,7.32605809096
33902,103.0,49,2,7.32791458095
33903,104.0,49,2,7.32962934179
33904,105.0,49,2,7.33121234619
33905,106.0,49,2,7.33267241996
33906,107.0,49,2,7.33401777202
33907,108.0,49,2,7.33525770692
33908,109.0,49,2,7.33640059676
33909,110.0,49,2,7.33745395567
33910,111.0,49,2,7.33842439281
33911,112.0,49,2,7.3393182568
33912,113.0,49,2,7.34014188946
33913,114.0,49,2,7.34090096545
33914,115.0,49,2,7.3416003611
33915,116.0,49,2,7.34224423865
33916,117.0,49,2,7.34283665797
33917,118.0,49,2,7.34338232172
33918,119.0,49,2,7.34388478494
33919,120.0,49,2,7.34434714553
33920,121.0,49,2,7.34477210823
33921,122.0,49,2,7.34516291367
33922,123.0,49,2,7.3455224892
33923,124.0,49,2,7.34585322764
33924,125.0,49,2,7.34615725388
33925,126.0,49,2,7.34643660084
33926,127.0,49,2,7.34669362759
33927,128.0,49,2,7.34693022716
33928,129.0,49,2,7.34714808831
33929,130.0,49,2,7.34734872535
33930,131.0,49,2,7.34753340199
33931,132.0,49,2,7.34770317918
33932,133.0,49,2,7.34785896129
33933,134.0,49,2,7.34800146448
33934,135.0,49,2,7.34813141139
33935,136.0,49,2,7.34825037854
33936,137.0,49,2,7.34835949078
33937,138.0,49,2,7.34845974794
33938,139.0,49,2,7.3485521181
33939,140.0,49,2,7.34863722226
33940,141.0,49,2,7.34871539563
33941,142.0,49,2,7.34878706767
33942,143.0,49,2,7.348852563
33943,144.0,49,2,7.34891217374
33944,145.0,49,2,7.34896672668
33945,146.0,49,2,7.3490168478
33946,147.0,49,2,7.34906306406
33947,148.0,49,2,7.34910589319
33948,149.0,49,2,7.34914561719
33949,150.0,49,2,7.34918217377
33950,151.0,49,2,7.34921563901
33951,152.0,49,2,7.34924601364
33952,153.0,49,2,7.34927326265
33953,154.0,49,2,7.34929796031
33954,155.0,49,2,7.34932059371
33955,156.0,49,2,7.34934153459
33956,157.0,49,2,7.34936118347
33957,158.0,49,2,7.34937973505
33958,159.0,49,2,7.34939684332
33959,160.0,49,2,7.34941240848
33960,161.0,49,2,7.34942627917
33961,162.0,49,2,7.34943825456
33962,163.0,49,2,7.34944878742
33963,164.0,49,2,7.34945839235
33964,165.0,49,2,7.34946741519
33965,166.0,49,2,7.34947625617
33966,167.0,49,2,7.34948518561
33967,168.0,49,2,7.34949382009
33968,169.0,49,2,7.34950205179
33969,170.0,49,2,7.34950976062
33970,171.0,49,2,7.34951677268
33971,172.0,49,2,7.34952317371
33972,173.0,49,2,7.34952914394
33973,174.0,49,2,7.34953472518
33974,175.0,49,2,7.34953996612
33975,176.0,49,2,7.34954488953
33976,177.0,49,2,7.34954932358
33977,178.0,49,2,7.34955314895
33978,179.0,49,2,7.34955624379
33979,180.0,49,2,7.34955846308
33980,181.0,49,2,7.34956000061
33981,182.0,49,2,7.34956138018
33982,183.0,49,2,7.34956293293
33983,184.0,49,2,7.34956505702
33984,185.0,49,2,7.34956811584
33985,186.0,49,2,7.34957148583
33986,187.0,49,2,7.34957473218
33987,188.0,49,2,7.34957749504
33988,189.0,49,2,7.34957932308
33989,190.0,49,2,7.34958010699
33990,191.0,49,2,7.34958038916
33991,192.0,49,2,7.34958030496
33992,193.0,49,2,7.34958003169
33993,194.0,49,2,7.3495797819
33994,195.0,49,2,7.34957948035
33995,196.0,49,2,7.34957909232
33996,197.0,49,2,7.34957866101
33997,198.0,49,2,7.34957822794
33998,199.0,49,2,7.34957782001
33999,200.0,49,2,7.34957743538
34000,1.0,50,2,0.628517345811
34001,2.0,50,2,0.6295180722
34002,3.0,50,2,0.6324471122
34003,4.0,50,2,0.638136429516
34004,5.0,50,2,0.647203981678
34005,6.0,50,2,0.660114391727
34006,7.0,50,2,0.677229583571
34007,8.0,50,2,0.698842549692
34008,9.0,50,2,0.725197722311
34009,10.0,50,2,0.756502728528
34010,11.0,50,2,0.792934384508
34011,12.0,50,2,0.8346408407
34012,13.0,50,2,0.881741153306
34013,14.0,50,2,0.934323456477
34014,15.0,50,2,0.992442387836
34015,16.0,50,2,1.05611437888
34016,17.0,50,2,1.12531604244
34017,18.0,50,2,1.19997987767
34018,19.0,50,2,1.27999177545
34019,20.0,50,2,1.36519118769
34020,21.0,50,2,1.45536820989
34021,22.0,50,2,1.55026614717
34022,23.0,50,2,1.64958357224
34023,24.0,50,2,1.7529752663
34024,25.0,50,2,1.8600598164
34025,26.0,50,2,1.97042243338
34026,27.0,50,2,2.0836209439
34027,28.0,50,2,2.19919518705
34028,29.0,50,2,2.31666977793
34029,30.0,50,2,2.43556413948
34030,31.0,50,2,2.55539931825
34031,32.0,50,2,2.67570113072
34032,33.0,50,2,2.79601099375
34033,34.0,50,2,2.91588760074
34034,35.0,50,2,3.03491153037
34035,36.0,50,2,3.15269271478
34036,37.0,50,2,3.26886788376
34037,38.0,50,2,3.3831067427
34038,39.0,50,2,3.49511322425
34039,40.0,50,2,3.60462216138
34040,41.0,50,2,3.71140521985
34041,42.0,50,2,3.81526609597
34042,43.0,50,2,3.91603972194
34043,44.0,50,2,4.01359507749
34044,45.0,50,2,4.10782749591
34045,46.0,50,2,4.19866122911
34046,47.0,50,2,4.28604725908
34047,48.0,50,2,4.36995702663
34048,49.0,50,2,4.4503863363
34049,50.0,50,2,4.52734882485
34050,51.0,50,2,4.60087402002
34051,52.0,50,2,4.67100937471
34052,53.0,50,2,4.73781241915
34053,54.0,50,2,4.80135313561
34054,55.0,50,2,4.86171417792
34055,56.0,50,2,4.91897832997
34056,57.0,50,2,4.97323929894
34057,58.0,50,2,5.02459696115
34058,59.0,50,2,5.07315380778
34059,60.0,50,2,5.11901433041
34060,61.0,50,2,5.16228541783
34061,62.0,50,2,5.20307466301
34062,63.0,50,2,5.24148945979
34063,64.0,50,2,5.27763699624
34064,65.0,50,2,5.31162368565
34065,66.0,50,2,5.34355313289
34066,67.0,50,2,5.37352627764
34067,68.0,50,2,5.4016421781
34068,69.0,50,2,5.42799760928
34069,70.0,50,2,5.45268633335
34070,71.0,50,2,5.47579928631
34071,72.0,50,2,5.49742352505
34072,73.0,50,2,5.51764284717
34073,74.0,50,2,5.53653801177
34074,75.0,50,2,5.5541863434
34075,76.0,50,2,5.57066096561
34076,77.0,50,2,5.58603175832
34077,78.0,50,2,5.60036623973
34078,79.0,50,2,5.61372826462
34079,80.0,50,2,5.62617740531
34080,81.0,50,2,5.63777062284
34081,82.0,50,2,5.64856312145
34082,83.0,50,2,5.65860626078
34083,84.0,50,2,5.66794732886
34084,85.0,50,2,5.67663201508
34085,86.0,50,2,5.6847046248
34086,87.0,50,2,5.69220550577
34087,88.0,50,2,5.69917145513
34088,89.0,50,2,5.70563876476
34089,90.0,50,2,5.71164245929
34090,91.0,50,2,5.71721355494
34091,92.0,50,2,5.72238028444
34092,93.0,50,2,5.72717130067
34093,94.0,50,2,5.73161387143
34094,95.0,50,2,5.73573138319
34095,96.0,50,2,5.7395453672
34096,97.0,50,2,5.74307827598
34097,98.0,50,2,5.74635094904
34098,99.0,50,2,5.74938084195
34099,100.0,50,2,5.75218443015
34100,101.0,50,2,5.75477897498
34101,102.0,50,2,5.75718006289
34102,103.0,50,2,5.75940091986
34103,104.0,50,2,5.76145422443
34104,105.0,50,2,5.76335260669
34105,106.0,50,2,5.76510760868
34106,107.0,50,2,5.76672989751
34107,108.0,50,2,5.76822897825
34108,109.0,50,2,5.76961309774
34109,110.0,50,2,5.77089126216
34110,111.0,50,2,5.77207306882
34111,112.0,50,2,5.77316513386
34112,113.0,50,2,5.7741721082
34113,114.0,50,2,5.77510059727
34114,115.0,50,2,5.77595758168
34115,116.0,50,2,5.77674830651
34116,117.0,50,2,5.77747746598
34117,118.0,50,2,5.77815031264
34118,119.0,50,2,5.77877162964
34119,120.0,50,2,5.77934456019
34120,121.0,50,2,5.77987262586
34121,122.0,50,2,5.78035939793
34122,123.0,50,2,5.78080775117
34123,124.0,50,2,5.78122065449
34124,125.0,50,2,5.7816012404
34125,126.0,50,2,5.78195198533
34126,127.0,50,2,5.78227490895
34127,128.0,50,2,5.78257247649
34128,129.0,50,2,5.78284687978
34129,130.0,50,2,5.78309944655
34130,131.0,50,2,5.7833319687
34131,132.0,50,2,5.78354625372
34132,133.0,50,2,5.78374364268
34133,134.0,50,2,5.78392540224
34134,135.0,50,2,5.78409275048
34135,136.0,50,2,5.78424678532
34136,137.0,50,2,5.78438848532
34137,138.0,50,2,5.78451887847
34138,139.0,50,2,5.78463894883
34139,140.0,50,2,5.78474950941
34140,141.0,50,2,5.78485128452
34141,142.0,50,2,5.78494490982
34142,143.0,50,2,5.78503100919
34143,144.0,50,2,5.78511027199
34144,145.0,50,2,5.78518321936
34145,146.0,50,2,5.78525030212
34146,147.0,50,2,5.78531190481
34147,148.0,50,2,5.78536838535
34148,149.0,50,2,5.78542028663
34149,150.0,50,2,5.78546800927
34150,151.0,50,2,5.78551188745
34151,152.0,50,2,5.78555221854
34152,153.0,50,2,5.78558926485
34153,154.0,50,2,5.78562330765
34154,155.0,50,2,5.7856545943
34155,156.0,50,2,5.78568332534
34156,157.0,50,2,5.78570967167
34157,158.0,50,2,5.78573377455
34158,159.0,50,2,5.78575580532
34159,160.0,50,2,5.78577596641
34160,161.0,50,2,5.78579439225
34161,162.0,50,2,5.78581119959
34162,163.0,50,2,5.78582648771
34163,164.0,50,2,5.78584036616
34164,165.0,50,2,5.7858530252
34165,166.0,50,2,5.78586459669
34166,167.0,50,2,5.78587520102
34167,168.0,50,2,5.78588495328
34168,169.0,50,2,5.78589395549
34169,170.0,50,2,5.7859022083
34170,171.0,50,2,5.78590972231
34171,172.0,50,2,5.78591651
34172,173.0,50,2,5.78592256721
34173,174.0,50,2,5.7859278741
34174,175.0,50,2,5.78593257649
34175,176.0,50,2,5.78593687424
34176,177.0,50,2,5.78594088805
34177,178.0,50,2,5.78594474985
34178,179.0,50,2,5.78594860277
34179,180.0,50,2,5.78595250759
34180,181.0,50,2,5.78595635085
34181,182.0,50,2,5.78596012635
34182,183.0,50,2,5.78596381685
34183,184.0,50,2,5.78596738928
34184,185.0,50,2,5.78597080126
34185,186.0,50,2,5.78597403571
34186,187.0,50,2,5.78597704716
34187,188.0,50,2,5.78597977433
34188,189.0,50,2,5.78598214493
34189,190.0,50,2,5.78598408135
34190,191.0,50,2,5.78598566694
34191,192.0,50,2,5.7859869823
34192,193.0,50,2,5.78598806664
34193,194.0,50,2,5.78598897034
34194,195.0,50,2,5.78598975489
34195,196.0,50,2,5.78599045604
34196,197.0,50,2,5.78599108365
34197,198.0,50,2,5.78599168223
34198,199.0,50,2,5.78599230008
34199,200.0,50,2,5.78599298916
34200,1.0,51,2,0.797729467495
34201,2.0,51,2,0.799013792006
34202,3.0,51,2,0.802808220565
34203,4.0,51,2,0.810213617101
34204,5.0,51,2,0.822044563656
34205,6.0,51,2,0.838906527687
34206,7.0,51,2,0.861262824284
34207,8.0,51,2,0.88947848244
34208,9.0,51,2,0.923847274351
34209,10.0,51,2,0.964606581449
34210,11.0,51,2,1.01194447578
34211,12.0,51,2,1.06600199672
34212,13.0,51,2,1.12687233702
34213,14.0,51,2,1.19459830535
34214,15.0,51,2,1.26916889621
34215,16.0,51,2,1.35051559542
34216,17.0,51,2,1.43850921839
34217,18.0,51,2,1.53295779645
34218,19.0,51,2,1.63360638961
34219,20.0,51,2,1.74013674136
34220,21.0,51,2,1.85217156875
34221,22.0,51,2,1.96927670684
34222,23.0,51,2,2.09096897629
34223,24.0,51,2,2.21672173996
34224,25.0,51,2,2.34597449991
34225,26.0,51,2,2.47814137545
34226,27.0,51,2,2.61262050314
34227,28.0,51,2,2.74880470525
34228,29.0,51,2,2.88608848001
34229,30.0,51,2,3.02388043148
34230,31.0,51,2,3.1616056964
34231,32.0,51,2,3.29872036781
34232,33.0,51,2,3.43470813202
34233,34.0,51,2,3.5690932004
34234,35.0,51,2,3.70143648611
34235,36.0,51,2,3.83134730249
34236,37.0,51,2,3.95847181306
34237,38.0,51,2,4.08250819284
34238,39.0,51,2,4.20318961322
34239,40.0,51,2,4.32030171291
34240,41.0,51,2,4.43366026589
34241,42.0,51,2,4.54313175637
34242,43.0,51,2,4.64860647064
34243,44.0,51,2,4.75001774275
34244,45.0,51,2,4.84732292044
34245,46.0,51,2,4.94051385857
34246,47.0,51,2,5.02960013457
34247,48.0,51,2,5.11461966223
34248,49.0,51,2,5.19562398593
34249,50.0,51,2,5.27268608581
34250,51.0,51,2,5.34588816609
34251,52.0,51,2,5.41533005817
34252,53.0,51,2,5.48111801188
34253,54.0,51,2,5.5433652994
34254,55.0,51,2,5.60219357312
34255,56.0,51,2,5.65772601288
34256,57.0,51,2,5.71009355903
34257,58.0,51,2,5.75942246009
34258,59.0,51,2,5.80584824028
34259,60.0,51,2,5.84949710756
34260,61.0,51,2,5.8905012056
34261,62.0,51,2,5.92898414392
34262,63.0,51,2,5.965077148
34263,64.0,51,2,5.99889669423
34264,65.0,51,2,6.03056864588
34265,66.0,51,2,6.0602015061
34266,67.0,51,2,6.08791492664
34267,68.0,51,2,6.11380878282
34268,69.0,51,2,6.13799581948
34269,70.0,51,2,6.16056744353
34270,71.0,51,2,6.18162375666
34271,72.0,51,2,6.20125188513
34272,73.0,51,2,6.21954326738
34273,74.0,51,2,6.23657637381
34274,75.0,51,2,6.25243317794
34275,76.0,51,2,6.26718509107
34276,77.0,51,2,6.28090504225
34277,78.0,51,2,6.29365809428
34278,79.0,51,2,6.30550948982
34279,80.0,51,2,6.31651606264
34280,81.0,51,2,6.32673362545
34281,82.0,51,2,6.33621701325
34282,83.0,51,2,6.34501376884
34283,84.0,51,2,6.35317334838
34284,85.0,51,2,6.3607356583
34285,86.0,51,2,6.36774649058
34286,87.0,51,2,6.37423868297
34287,88.0,51,2,6.3802548248
34288,89.0,51,2,6.38582077724
34289,90.0,51,2,6.39097518789
34290,91.0,51,2,6.39574281211
34291,92.0,51,2,6.40015647772
34292,93.0,51,2,6.40423499011
34293,94.0,51,2,6.40800908119
34294,95.0,51,2,6.41149424929
34295,96.0,51,2,6.41471821255
34296,97.0,51,2,6.41769351937
34297,98.0,51,2,6.42044471333
34298,99.0,51,2,6.42298241666
34299,100.0,51,2,6.42532790033
34300,101.0,51,2,6.42748938672
34301,102.0,51,2,6.42948620341
34302,103.0,51,2,6.43132832286
34303,104.0,51,2,6.43302831492
34304,105.0,51,2,6.43459566115
34305,106.0,51,2,6.43604093927
34306,107.0,51,2,6.437373704
34307,108.0,51,2,6.43860149668
34308,109.0,51,2,6.43973409577
34309,110.0,51,2,6.44077616861
34310,111.0,51,2,6.44173815876
34311,112.0,51,2,6.44262183637
34312,113.0,51,2,6.443438762
34313,114.0,51,2,6.44418930695
34314,115.0,51,2,6.44488164268
34315,116.0,51,2,6.44551607056
34316,117.0,51,2,6.44610283589
34317,118.0,51,2,6.44663991014
34318,119.0,51,2,6.44713718485
34319,120.0,51,2,6.44759141856
34320,121.0,51,2,6.44801253482
34321,122.0,51,2,6.44839660099
34322,123.0,51,2,6.44875294882
34323,124.0,51,2,6.4490776135
34324,125.0,51,2,6.44937889523
34325,126.0,51,2,6.44965329624
34326,127.0,51,2,6.44990779712
34327,128.0,51,2,6.45013971272
34328,129.0,51,2,6.45035446976
34329,130.0,51,2,6.45055051816
34330,131.0,51,2,6.45073147168
34331,132.0,51,2,6.45089591896
34332,133.0,51,2,6.45104792667
34333,134.0,51,2,6.45118835217
34334,135.0,51,2,6.45131674053
34335,136.0,51,2,6.45143536262
34336,137.0,51,2,6.45154316818
34337,138.0,51,2,6.45164354347
34338,139.0,51,2,6.45173404832
34339,140.0,51,2,6.45181898365
34340,141.0,51,2,6.45189485018
34341,142.0,51,2,6.45196673146
34342,143.0,51,2,6.45203029229
34343,144.0,51,2,6.45209109966
34344,145.0,51,2,6.45214435266
34345,146.0,51,2,6.45219572443
34346,147.0,51,2,6.45224039581
34347,148.0,51,2,6.45228368752
34348,149.0,51,2,6.45232125832
34349,150.0,51,2,6.45235761285
34350,151.0,51,2,6.45238929815
34351,152.0,51,2,6.45241974693
34352,153.0,51,2,6.45244651096
34353,154.0,51,2,6.45247196921
34354,155.0,51,2,6.45249458519
34355,156.0,51,2,6.45251587177
34356,157.0,51,2,6.45253493786
34357,158.0,51,2,6.45255280515
34358,159.0,51,2,6.45256875676
34359,160.0,51,2,6.4525839148
34360,161.0,51,2,6.45259703734
34361,162.0,51,2,6.45261017069
34362,163.0,51,2,6.45262061571
34363,164.0,51,2,6.45263239033
34364,165.0,51,2,6.45263994626
34365,166.0,51,2,6.45264876333
34366,167.0,51,2,6.45265731158
34367,168.0,51,2,6.4526661328
34368,169.0,51,2,6.45267166702
34369,170.0,51,2,6.45267900929
34370,171.0,51,2,6.45268314766
34371,172.0,51,2,6.45269009232
34372,173.0,51,2,6.45269287421
34373,174.0,51,2,6.45269931832
34374,175.0,51,2,6.45270021641
34375,176.0,51,2,6.45270436772
34376,177.0,51,2,6.45270644589
34377,178.0,51,2,6.4527112319
34378,179.0,51,2,6.45271284555
34379,180.0,51,2,6.45271799472
34380,181.0,51,2,6.45272044223
34381,182.0,51,2,6.45272302235
34382,183.0,51,2,6.45272434081
34383,184.0,51,2,6.45272633193
34384,185.0,51,2,6.45272796602
34385,186.0,51,2,6.45273088632
34386,187.0,51,2,6.45273289718
34387,188.0,51,2,6.45273325892
34388,189.0,51,2,6.45273485745
34389,190.0,51,2,6.45273471025
34390,191.0,51,2,6.45273704813
34391,192.0,51,2,6.45273808637
34392,193.0,51,2,6.45274010525
34393,194.0,51,2,6.45273894401
34394,195.0,51,2,6.45274095817
34395,196.0,51,2,6.45273944382
34396,197.0,51,2,6.45274195814
34397,198.0,51,2,6.4527393791
34398,199.0,51,2,6.45274024263
34399,200.0,51,2,6.45273890124
34400,1.0,52,2,1.25393812725
34401,2.0,52,2,1.25476566731
34402,3.0,52,2,1.25726646226
34403,4.0,52,2,1.26227081272
34404,5.0,52,2,1.27043000856
34405,6.0,52,2,1.28222521477
34406,7.0,52,2,1.29799436254
34407,8.0,52,2,1.31795924184
34408,9.0,52,2,1.34224769956
34409,10.0,52,2,1.37091124485
34410,11.0,52,2,1.40393810927
34411,12.0,52,2,1.44126316621
34412,13.0,52,2,1.48277536712
34413,14.0,52,2,1.52832366329
34414,15.0,52,2,1.57772212557
34415,16.0,52,2,1.6307543831
34416,17.0,52,2,1.6871777105
34417,18.0,52,2,1.74672750827
34418,19.0,52,2,1.80911793276
34419,20.0,52,2,1.87405085814
34420,21.0,52,2,1.94121660427
34421,22.0,52,2,2.01029735132
34422,23.0,52,2,2.08097191015
34423,24.0,52,2,2.15291923408
34424,25.0,52,2,2.22582208761
