,sample,layer,time-to-half-max (min)
23870,795,21,4445.0
23871,795,22,4637.5
23872,795,23,4830.0
23873,795,24,5020.0
23874,795,25,5205.0
23875,795,26,5387.5
23876,795,27,5672.5
23877,795,28,6115.0
23878,795,29,6725.0
23879,795,30,6267.5
23880,796,1,302.5
23881,796,2,612.5
23882,796,3,747.5
23883,796,4,1047.5
23884,796,5,1172.5
23885,796,6,1527.5
23886,796,7,1590.0
23887,796,8,2047.5
23888,796,9,2275.0
23889,796,10,2555.0
23890,796,11,2745.0
23891,796,12,2972.5
23892,796,13,3087.5
23893,796,14,3250.0
23894,796,15,3427.5
23895,796,16,3615.0
23896,796,17,3805.0
23897,796,18,3995.0
23898,796,19,4185.0
23899,796,20,4377.5
23900,796,21,4567.5
23901,796,22,4760.0
23902,796,23,4950.0
23903,796,24,5145.0
23904,796,25,5340.0
23905,796,26,5547.5
23906,796,27,5777.5
23907,796,28,5790.0
23908,796,29,6265.0
23909,796,30,6090.0
23910,797,1,250.0
23911,797,2,517.5
23912,797,3,497.5
23913,797,4,652.5
23914,797,5,770.0
23915,797,6,1002.5
23916,797,7,1142.5
23917,797,8,1390.0
23918,797,9,1492.5
23919,797,10,1847.5
23920,797,11,2090.0
23921,797,12,2317.5
23922,797,13,2515.0
23923,797,14,2720.0
23924,797,15,2917.5
23925,797,16,3107.5
23926,797,17,3300.0
23927,797,18,3490.0
23928,797,19,3680.0
23929,797,20,3872.5
23930,797,21,4062.5
23931,797,22,4252.5
23932,797,23,4445.0
23933,797,24,4630.0
23934,797,25,4822.5
23935,797,26,5015.0
23936,797,27,5217.5
23937,797,28,5397.5
23938,797,29,5572.5
23939,797,30,11037.5
23940,798,1,320.0
23941,798,2,642.5
23942,798,3,732.5
23943,798,4,1135.0
23944,798,5,1327.5
23945,798,6,1645.0
23946,798,7,1875.0
23947,798,8,2095.0
23948,798,9,2295.0
23949,798,10,2490.0
23950,798,11,2682.5
23951,798,12,2875.0
23952,798,13,3060.0
23953,798,14,3252.5
23954,798,15,3440.0
23955,798,16,3630.0
23956,798,17,3817.5
23957,798,18,4010.0
23958,798,19,4197.5
23959,798,20,4387.5
23960,798,21,4577.5
23961,798,22,4770.0
23962,798,23,4960.0
23963,798,24,5152.5
23964,798,25,5342.5
23965,798,26,5530.0
23966,798,27,5717.5
23967,798,28,5910.0
23968,798,29,6085.0
23969,798,30,6320.0
23970,799,1,292.5
23971,799,2,610.0
23972,799,3,717.5
23973,799,4,1010.0
23974,799,5,1070.0
23975,799,6,1395.0
23976,799,7,1397.5
23977,799,8,1610.0
23978,799,9,1665.0
23979,799,10,1830.0
23980,799,11,1975.0
23981,799,12,2167.5
23982,799,13,2325.0
23983,799,14,2505.0
23984,799,15,2690.0
23985,799,16,2880.0
23986,799,17,3072.5
23987,799,18,3265.0
23988,799,19,3457.5
23989,799,20,3647.5
23990,799,21,3840.0
23991,799,22,4032.5
23992,799,23,4225.0
23993,799,24,4415.0
23994,799,25,4607.5
23995,799,26,4797.5
23996,799,27,4997.5
23997,799,28,5180.0
23998,799,29,5322.5
23999,799,30,5982.5
24000,800,1,275.0
24001,800,2,740.0
24002,800,3,1042.5
24003,800,4,1247.5
24004,800,5,1442.5
24005,800,6,1635.0
24006,800,7,1825.0
24007,800,8,2017.5
24008,800,9,2205.0
24009,800,10,2402.5
24010,800,11,2592.5
24011,800,12,2785.0
24012,800,13,2977.5
24013,800,14,3170.0
24014,800,15,3360.0
24015,800,16,3552.5
24016,800,17,3745.0
24017,800,18,3937.5
24018,800,19,4125.0
24019,800,20,4310.0
24020,800,21,4510.0
24021,800,22,4702.5
24022,800,23,4867.5
24023,800,24,5145.0
24024,800,25,5205.0
24025,800,26,5397.5
24026,800,27,6585.0
24027,800,28,10510.0
24028,800,29,9500.0
24029,800,30,6315.0
24030,801,1,305.0
24031,801,2,565.0
24032,801,3,602.5
24033,801,4,780.0
24034,801,5,895.0
24035,801,6,1140.0
24036,801,7,1267.5
24037,801,8,1480.0
24038,801,9,1630.0
24039,801,10,1912.5
24040,801,11,2145.0
24041,801,12,2340.0
24042,801,13,2532.5
24043,801,14,2725.0
24044,801,15,2915.0
24045,801,16,3107.5
24046,801,17,3297.5
24047,801,18,3490.0
24048,801,19,3680.0
24049,801,20,3872.5
24050,801,21,4062.5
24051,801,22,4255.0
24052,801,23,4445.0
24053,801,24,4635.0
24054,801,25,4827.5
24055,801,26,5017.5
24056,801,27,5195.0
24057,801,28,5395.0
24058,801,29,9167.5
24059,801,30,6725.0
24060,802,1,285.0
24061,802,2,645.0
24062,802,3,777.5
24063,802,4,1112.5
24064,802,5,1032.5
24065,802,6,1225.0
24066,802,7,1332.5
24067,802,8,1565.0
24068,802,9,1700.0
24069,802,10,2000.0
24070,802,11,2215.0
24071,802,12,2440.0
24072,802,13,2600.0
24073,802,14,2817.5
24074,802,15,2992.5
24075,802,16,3227.5
24076,802,17,3432.5
24077,802,18,3632.5
24078,802,19,3822.5
24079,802,20,4017.5
24080,802,21,4207.5
24081,802,22,4402.5
24082,802,23,4592.5
24083,802,24,4785.0
24084,802,25,4977.5
24085,802,26,5170.0
24086,802,27,5360.0
24087,802,28,5552.5
24088,802,29,5745.0
24089,802,30,5935.0
24090,803,1,247.5
24091,803,2,662.5
24092,803,3,752.5
24093,803,4,1137.5
24094,803,5,1227.5
24095,803,6,1605.0
24096,803,7,1715.0
24097,803,8,2142.5
24098,803,9,2395.0
24099,803,10,2650.0
24100,803,11,2865.0
24101,803,12,3065.0
24102,803,13,3262.5
24103,803,14,3452.5
24104,803,15,3642.5
24105,803,16,3832.5
24106,803,17,4022.5
24107,803,18,4212.5
24108,803,19,4402.5
24109,803,20,4592.5
24110,803,21,4785.0
24111,803,22,4977.5
24112,803,23,5167.5
24113,803,24,5350.0
24114,803,25,5550.0
24115,803,26,5740.0
24116,803,27,6000.0
24117,803,28,6032.5
24118,803,29,7100.0
24119,803,30,8845.0
24120,804,1,285.0
24121,804,2,582.5
24122,804,3,595.0
24123,804,4,887.5
24124,804,5,810.0
24125,804,6,947.5
24126,804,7,1072.5
24127,804,8,1305.0
24128,804,9,1457.5
24129,804,10,1732.5
24130,804,11,1935.0
24131,804,12,2162.5
24132,804,13,2320.0
24133,804,14,2532.5
24134,804,15,2680.0
24135,804,16,2867.5
24136,804,17,3035.0
24137,804,18,3215.0
24138,804,19,3405.0
24139,804,20,3597.5
24140,804,21,3787.5
24141,804,22,3980.0
24142,804,23,4170.0
24143,804,24,4362.5
24144,804,25,4552.5
24145,804,26,4745.0
24146,804,27,4935.0
24147,804,28,5125.0
24148,804,29,5315.0
24149,804,30,5502.5
24150,805,1,242.5
24151,805,2,485.0
24152,805,3,500.0
24153,805,4,655.0
24154,805,5,787.5
24155,805,6,980.0
24156,805,7,1137.5
24157,805,8,1367.5
24158,805,9,1515.0
24159,805,10,1735.0
24160,805,11,1855.0
24161,805,12,2017.5
24162,805,13,2202.5
24163,805,14,2392.5
24164,805,15,2582.5
24165,805,16,2775.0
24166,805,17,2962.5
24167,805,18,3152.5
24168,805,19,3345.0
24169,805,20,3537.5
24170,805,21,3730.0
24171,805,22,3917.5
24172,805,23,4102.5
24173,805,24,4295.0
24174,805,25,4527.5
24175,805,26,4737.5
24176,805,27,4892.5
24177,805,28,4540.0
24178,805,29,11560.0
24179,805,30,3370.0
24180,806,1,317.5
24181,806,2,655.0
24182,806,3,892.5
24183,806,4,1130.0
24184,806,5,1335.0
24185,806,6,1540.0
24186,806,7,1735.0
24187,806,8,1927.5
24188,806,9,2120.0
24189,806,10,2310.0
24190,806,11,2502.5
24191,806,12,2692.5
24192,806,13,2885.0
24193,806,14,3075.0
24194,806,15,3265.0
24195,806,16,3457.5
24196,806,17,3650.0
24197,806,18,3840.0
24198,806,19,4030.0
24199,806,20,4220.0
24200,806,21,4435.0
24201,806,22,4610.0
24202,806,23,4795.0
24203,806,24,4987.5
24204,806,25,5067.5
24205,806,26,10305.0
24206,806,27,5595.0
24207,806,28,5815.0
24208,806,29,6097.5
24209,806,30,8845.0
24210,807,1,290.0
24211,807,2,677.5
24212,807,3,752.5
24213,807,4,1125.0
24214,807,5,1060.0
24215,807,6,1315.0
24216,807,7,1282.5
24217,807,8,1487.5
24218,807,9,1555.0
24219,807,10,1745.0
24220,807,11,1862.5
24221,807,12,2040.0
24222,807,13,2210.0
24223,807,14,2412.5
24224,807,15,2575.0
24225,807,16,2780.0
24226,807,17,2947.5
24227,807,18,3157.5
24228,807,19,3312.5
24229,807,20,3502.5
24230,807,21,3677.5
24231,807,22,3870.0
24232,807,23,4055.0
24233,807,24,4260.0
24234,807,25,4455.0
24235,807,26,4652.5
24236,807,27,4842.5
24237,807,28,5035.0
24238,807,29,5227.5
24239,807,30,5420.0
24240,808,1,305.0
24241,808,2,667.5
24242,808,3,895.0
24243,808,4,1145.0
24244,808,5,1240.0
24245,808,6,1437.5
24246,808,7,1585.0
24247,808,8,1810.0
24248,808,9,1927.5
24249,808,10,2127.5
24250,808,11,2270.0
24251,808,12,2495.0
24252,808,13,2660.0
24253,808,14,2875.0
24254,808,15,3027.5
24255,808,16,3230.0
24256,808,17,3380.0
24257,808,18,3557.5
24258,808,19,3742.5
24259,808,20,3935.0
24260,808,21,4122.5
24261,808,22,4317.5
24262,808,23,4505.0
24263,808,24,4700.0
24264,808,25,4882.5
24265,808,26,5070.0
24266,808,27,5260.0
24267,808,28,5452.5
24268,808,29,5640.0
24269,808,30,5855.0
24270,809,1,315.0
24271,809,2,675.0
24272,809,3,940.0
24273,809,4,1152.5
24274,809,5,1347.5
24275,809,6,1545.0
24276,809,7,1727.5
24277,809,8,1920.0
24278,809,9,2107.5
24279,809,10,2307.5
24280,809,11,2495.0
24281,809,12,2692.5
24282,809,13,2875.0
24283,809,14,3067.5
24284,809,15,3250.0
24285,809,16,3440.0
24286,809,17,3630.0
24287,809,18,3822.5
24288,809,19,4012.5
24289,809,20,4205.0
24290,809,21,4397.5
24291,809,22,4587.5
24292,809,23,4780.0
24293,809,24,4970.0
24294,809,25,5162.5
24295,809,26,5352.5
24296,809,27,5545.0
24297,809,28,5735.0
24298,809,29,5925.0
24299,809,30,6137.5
24300,810,1,260.0
24301,810,2,560.0
24302,810,3,682.5
24303,810,4,965.0
24304,810,5,1010.0
24305,810,6,1357.5
24306,810,7,1390.0
24307,810,8,1835.0
24308,810,9,1852.5
24309,810,10,2392.5
24310,810,11,2447.5
24311,810,12,3010.0
24312,810,13,3252.5
24313,810,14,3587.5
24314,810,15,3820.0
24315,810,16,4035.0
24316,810,17,4220.0
24317,810,18,4432.5
24318,810,19,4630.0
24319,810,20,4825.0
24320,810,21,5017.5
24321,810,22,5207.5
24322,810,23,5397.5
24323,810,24,5587.5
24324,810,25,5777.5
24325,810,26,5967.5
24326,810,27,6160.0
24327,810,28,6350.0
24328,810,29,6540.0
24329,810,30,11007.5
24330,811,1,245.0
24331,811,2,507.5
24332,811,3,537.5
24333,811,4,1062.5
24334,811,5,1190.0
24335,811,6,1582.5
24336,811,7,1555.0
24337,811,8,2112.5
24338,811,9,2357.5
24339,811,10,2690.0
24340,811,11,2940.0
24341,811,12,3142.5
24342,811,13,3335.0
24343,811,14,3530.0
24344,811,15,3722.5
24345,811,16,3912.5
24346,811,17,4105.0
24347,811,18,4290.0
24348,811,19,4475.0
24349,811,20,4655.0
24350,811,21,4917.5
24351,811,22,5322.5
24352,811,23,5567.5
24353,811,24,6260.0
24354,811,25,7347.5
24355,811,26,4707.5
24356,811,27,10625.0
24357,811,28,10855.0
24358,811,29,3862.5
24359,811,30,3417.5
24360,812,1,237.5
24361,812,2,575.0
24362,812,3,642.5
24363,812,4,1167.5
24364,812,5,1457.5
24365,812,6,1707.5
24366,812,7,1925.0
24367,812,8,2122.5
24368,812,9,2312.5
24369,812,10,2505.0
24370,812,11,2697.5
24371,812,12,2887.5
24372,812,13,3080.0
24373,812,14,3270.0
24374,812,15,3460.0
24375,812,16,3650.0
24376,812,17,3842.5
24377,812,18,4032.5
24378,812,19,4225.0
24379,812,20,4415.0
24380,812,21,4607.5
24381,812,22,4795.0
24382,812,23,4995.0
24383,812,24,5175.0
24384,812,25,5375.0
24385,812,26,5552.5
24386,812,27,5757.5
24387,812,28,5960.0
24388,812,29,6137.5
24389,812,30,6440.0
24390,813,1,297.5
24391,813,2,600.0
24392,813,3,670.0
24393,813,4,1010.0
24394,813,5,1060.0
24395,813,6,1522.5
24396,813,7,1610.0
24397,813,8,2102.5
24398,813,9,2255.0
24399,813,10,2645.0
24400,813,11,2720.0
24401,813,12,3072.5
24402,813,13,3047.5
24403,813,14,3207.5
24404,813,15,3295.0
24405,813,16,3447.5
24406,813,17,3622.5
24407,813,18,3812.5
24408,813,19,4000.0
24409,813,20,4192.5
24410,813,21,4377.5
24411,813,22,4575.0
24412,813,23,4760.0
24413,813,24,4955.0
24414,813,25,5137.5
24415,813,26,5325.0
24416,813,27,5515.0
24417,813,28,5705.0
24418,813,29,5895.0
24419,813,30,6085.0
24420,814,1,235.0
24421,814,2,777.5
24422,814,3,850.0
24423,814,4,1240.0
24424,814,5,1230.0
24425,814,6,1807.5
24426,814,7,1827.5
24427,814,8,2277.5
24428,814,9,2445.0
24429,814,10,2795.0
24430,814,11,2927.5
24431,814,12,3242.5
24432,814,13,3205.0
24433,814,14,3355.0
24434,814,15,3495.0
24435,814,16,3717.5
24436,814,17,3835.0
24437,814,18,4057.5
24438,814,19,4165.0
24439,814,20,4325.0
24440,814,21,4502.5
24441,814,22,4687.5
24442,814,23,4877.5
24443,814,24,5067.5
24444,814,25,5257.5
24445,814,26,5447.5
24446,814,27,5637.5
24447,814,28,5827.5
24448,814,29,6017.5
24449,814,30,6197.5
24450,815,1,245.0
24451,815,2,542.5
24452,815,3,467.5
24453,815,4,650.0
24454,815,5,747.5
24455,815,6,1080.0
24456,815,7,1070.0
24457,815,8,1240.0
24458,815,9,1337.5
24459,815,10,1537.5
24460,815,11,1672.5
24461,815,12,1890.0
24462,815,13,2025.0
24463,815,14,2225.0
24464,815,15,2367.5
24465,815,16,2547.5
24466,815,17,2725.0
24467,815,18,2912.5
24468,815,19,3102.5
24469,815,20,3295.0
24470,815,21,3485.0
24471,815,22,3677.5
24472,815,23,3867.5
24473,815,24,4060.0
24474,815,25,4250.0
24475,815,26,4447.5
24476,815,27,4627.5
24477,815,28,4885.0
24478,815,29,4742.5
24479,815,30,5622.5
24480,816,1,252.5
24481,816,2,647.5
24482,816,3,600.0
24483,816,4,867.5
24484,816,5,960.0
24485,816,6,1290.0
24486,816,7,1350.0
24487,816,8,1672.5
24488,816,9,1685.0
24489,816,10,1872.5
24490,816,11,1957.5
24491,816,12,2215.0
24492,816,13,2295.0
24493,816,14,2622.5
24494,816,15,2632.5
24495,816,16,2890.0
24496,816,17,2942.5
24497,816,18,3155.0
24498,816,19,3270.0
24499,816,20,3527.5
24500,816,21,3610.0
24501,816,22,3807.5
24502,816,23,3950.0
24503,816,24,4187.5
24504,816,25,4365.0
24505,816,26,4602.5
24506,816,27,4765.0
24507,816,28,5005.0
24508,816,29,5180.0
24509,816,30,5397.5
24510,817,1,315.0
24511,817,2,660.0
24512,817,3,872.5
24513,817,4,1155.0
24514,817,5,1332.5
24515,817,6,1590.0
24516,817,7,1777.5
24517,817,8,2020.0
24518,817,9,2212.5
24519,817,10,2432.5
24520,817,11,2635.0
24521,817,12,2827.5
24522,817,13,3017.5
24523,817,14,3210.0
24524,817,15,3400.0
24525,817,16,3590.0
24526,817,17,3782.5
24527,817,18,3972.5
24528,817,19,4162.5
24529,817,20,4355.0
24530,817,21,4545.0
24531,817,22,4737.5
24532,817,23,4922.5
24533,817,24,5115.0
24534,817,25,5197.5
24535,817,26,2830.0
24536,817,27,4937.5
24537,817,28,3937.5
24538,817,29,8015.0
24539,817,30,11362.5
24540,818,1,310.0
24541,818,2,617.5
24542,818,3,742.5
24543,818,4,1130.0
24544,818,5,1275.0
24545,818,6,1595.0
24546,818,7,1720.0
24547,818,8,2090.0
24548,818,9,2325.0
24549,818,10,2550.0
24550,818,11,2687.5
24551,818,12,2937.5
24552,818,13,3060.0
24553,818,14,3282.5
24554,818,15,3390.0
24555,818,16,3565.0
24556,818,17,3737.5
24557,818,18,3962.5
24558,818,19,4160.0
24559,818,20,4362.5
24560,818,21,4552.5
24561,818,22,4752.5
24562,818,23,4932.5
24563,818,24,5122.5
24564,818,25,5312.5
24565,818,26,5505.0
24566,818,27,5695.0
24567,818,28,5890.0
24568,818,29,6080.0
24569,818,30,6275.0
24570,819,1,297.5
24571,819,2,587.5
24572,819,3,700.0
24573,819,4,1077.5
24574,819,5,1240.0
24575,819,6,1535.0
24576,819,7,1702.5
24577,819,8,1952.5
24578,819,9,2120.0
24579,819,10,2385.0
24580,819,11,2577.5
24581,819,12,2810.0
24582,819,13,3010.0
24583,819,14,3217.5
24584,819,15,3407.5
24585,819,16,3607.5
24586,819,17,3787.5
24587,819,18,4000.0
24588,819,19,4197.5
24589,819,20,4395.0
24590,819,21,4587.5
24591,819,22,4780.0
24592,819,23,4970.0
24593,819,24,5162.5
24594,819,25,5352.5
24595,819,26,5545.0
24596,819,27,5737.5
24597,819,28,5927.5
24598,819,29,6120.0
24599,819,30,6312.5
24600,820,1,302.5
24601,820,2,600.0
24602,820,3,735.0
24603,820,4,1125.0
24604,820,5,1407.5
24605,820,6,1605.0
24606,820,7,1797.5
24607,820,8,1987.5
24608,820,9,2177.5
24609,820,10,2370.0
24610,820,11,2560.0
24611,820,12,2752.5
24612,820,13,2940.0
24613,820,14,3135.0
24614,820,15,3322.5
24615,820,16,3517.5
24616,820,17,3705.0
24617,820,18,3900.0
24618,820,19,4090.0
24619,820,20,4285.0
24620,820,21,4475.0
24621,820,22,4672.5
24622,820,23,4862.5
24623,820,24,5060.0
24624,820,25,5247.5
24625,820,26,5445.0
24626,820,27,5637.5
24627,820,28,5832.5
24628,820,29,6025.0
24629,820,30,6215.0
24630,821,1,245.0
24631,821,2,652.5
24632,821,3,722.5
24633,821,4,1120.0
24634,821,5,1047.5
24635,821,6,1320.0
24636,821,7,1230.0
24637,821,8,1370.0
24638,821,9,1487.5
24639,821,10,1685.0
24640,821,11,1812.5
24641,821,12,1985.0
24642,821,13,2152.5
24643,821,14,2332.5
24644,821,15,2517.5
24645,821,16,2707.5
24646,821,17,2895.0
24647,821,18,3082.5
24648,821,19,3270.0
24649,821,20,3457.5
24650,821,21,3645.0
24651,821,22,3835.0
24652,821,23,4022.5
24653,821,24,4212.5
24654,821,25,4402.5
24655,821,26,4590.0
24656,821,27,4780.0
24657,821,28,4950.0
24658,821,29,5217.5
24659,821,30,5112.5
24660,822,1,242.5
24661,822,2,670.0
24662,822,3,732.5
24663,822,4,1090.0
24664,822,5,1162.5
24665,822,6,1627.5
24666,822,7,1825.0
24667,822,8,2192.5
24668,822,9,2465.0
24669,822,10,2657.5
24670,822,11,2847.5
24671,822,12,3037.5
24672,822,13,3225.0
24673,822,14,3415.0
24674,822,15,3607.5
24675,822,16,3797.5
24676,822,17,3987.5
24677,822,18,4177.5
24678,822,19,4367.5
24679,822,20,4560.0
24680,822,21,4750.0
24681,822,22,4957.5
24682,822,23,5100.0
24683,822,24,5370.0
24684,822,25,5352.5
24685,822,26,5700.0
24686,822,27,5972.5
24687,822,28,8402.5
24688,822,29,3797.5
24689,822,30,3967.5
24690,823,1,275.0
24691,823,2,560.0
24692,823,3,552.5
24693,823,4,930.0
24694,823,5,920.0
24695,823,6,1270.0
24696,823,7,1227.5
24697,823,8,1455.0
24698,823,9,1435.0
24699,823,10,1557.5
24700,823,11,1712.5
24701,823,12,1890.0
24702,823,13,2075.0
24703,823,14,2267.5
24704,823,15,2455.0
24705,823,16,2645.0
24706,823,17,2835.0
24707,823,18,3027.5
24708,823,19,3220.0
24709,823,20,3410.0
24710,823,21,3602.5
24711,823,22,3792.5
24712,823,23,3982.5
24713,823,24,4182.5
24714,823,25,4325.0
24715,823,26,4675.0
24716,823,27,4510.0
24717,823,28,9692.5
24718,823,29,7252.5
24719,823,30,2382.5
24720,824,1,280.0
24721,824,2,697.5
24722,824,3,917.5
24723,824,4,1175.0
24724,824,5,1330.0
24725,824,6,1605.0
24726,824,7,1815.0
24727,824,8,2042.5
24728,824,9,2245.0
24729,824,10,2442.5
24730,824,11,2635.0
24731,824,12,2830.0
24732,824,13,3022.5
24733,824,14,3212.5
24734,824,15,3405.0
24735,824,16,3597.5
24736,824,17,3787.5
24737,824,18,3980.0
24738,824,19,4160.0
24739,824,20,4365.0
24740,824,21,4550.0
24741,824,22,4745.0
24742,824,23,4922.5
24743,824,24,5142.5
24744,824,25,5280.0
24745,824,26,5427.5
24746,824,27,11460.0
24747,824,28,10500.0
24748,824,29,5832.5
24749,824,30,5942.5
24750,825,1,285.0
24751,825,2,675.0
24752,825,3,755.0
24753,825,4,1175.0
24754,825,5,1320.0
24755,825,6,1750.0
24756,825,7,2037.5
24757,825,8,2250.0
24758,825,9,2447.5
24759,825,10,2640.0
24760,825,11,2827.5
24761,825,12,3020.0
24762,825,13,3205.0
24763,825,14,3397.5
24764,825,15,3582.5
24765,825,16,3772.5
24766,825,17,3962.5
24767,825,18,4152.5
24768,825,19,4342.5
24769,825,20,4535.0
24770,825,21,4725.0
24771,825,22,4917.5
24772,825,23,5107.5
24773,825,24,5300.0
24774,825,25,5490.0
24775,825,26,5680.0
24776,825,27,5872.5
24777,825,28,6067.5
24778,825,29,6257.5
24779,825,30,6445.0
24780,826,1,280.0
24781,826,2,595.0
24782,826,3,740.0
24783,826,4,1107.5
24784,826,5,1307.5
24785,826,6,1617.5
24786,826,7,1867.5
24787,826,8,2057.5
24788,826,9,2247.5
24789,826,10,2437.5
24790,826,11,2630.0
24791,826,12,2815.0
24792,826,13,3017.5
24793,826,14,3182.5
24794,826,15,3360.0
24795,826,16,3785.0
24796,826,17,3517.5
24797,826,18,4260.0
24798,826,19,5352.5
24799,826,20,3337.5
24800,826,21,9170.0
24801,826,22,9647.5
24802,826,23,1692.5
24803,826,24,1785.0
24804,826,25,1732.5
24805,826,26,1705.0
24806,826,27,1680.0
24807,826,28,1722.5
24808,826,29,1752.5
24809,826,30,1817.5
24810,827,1,287.5
24811,827,2,675.0
24812,827,3,835.0
24813,827,4,1237.5
24814,827,5,1525.0
24815,827,6,1722.5
24816,827,7,1917.5
24817,827,8,2107.5
24818,827,9,2295.0
24819,827,10,2490.0
24820,827,11,2652.5
24821,827,12,2920.0
24822,827,13,2662.5
24823,827,14,2567.5
24824,827,15,3605.0
24825,827,16,2550.0
24826,827,17,7257.5
24827,827,18,8532.5
24828,827,19,9570.0
24829,827,20,12137.5
24830,827,21,12420.0
24831,827,22,1645.0
24832,827,23,1557.5
24833,827,24,1645.0
24834,827,25,1607.5
24835,827,26,1640.0
24836,827,27,1775.0
24837,827,28,1900.0
24838,827,29,1712.5
24839,827,30,1832.5
24840,828,1,300.0
24841,828,2,687.5
24842,828,3,842.5
24843,828,4,1227.5
24844,828,5,1392.5
24845,828,6,1745.0
24846,828,7,1977.5
24847,828,8,2217.5
24848,828,9,2427.5
24849,828,10,2622.5
24850,828,11,2802.5
24851,828,12,2990.0
24852,828,13,3180.0
24853,828,14,3370.0
24854,828,15,3560.0
24855,828,16,3750.0
24856,828,17,3940.0
24857,828,18,4130.0
24858,828,19,4320.0
24859,828,20,4512.5
24860,828,21,4702.5
24861,828,22,4895.0
24862,828,23,5085.0
24863,828,24,5277.5
24864,828,25,5467.5
24865,828,26,5662.5
24866,828,27,5850.0
24867,828,28,6045.0
24868,828,29,6192.5
24869,828,30,5675.0
24870,829,1,232.5
24871,829,2,620.0
24872,829,3,712.5
24873,829,4,1187.5
24874,829,5,1300.0
24875,829,6,1637.5
24876,829,7,1722.5
24877,829,8,2027.5
24878,829,9,1992.5
24879,829,10,2232.5
24880,829,11,2225.0
24881,829,12,2332.5
24882,829,13,2515.0
24883,829,14,2702.5
24884,829,15,2895.0
24885,829,16,3087.5
24886,829,17,3280.0
24887,829,18,3470.0
24888,829,19,3662.5
24889,829,20,3855.0
24890,829,21,4047.5
24891,829,22,4242.5
24892,829,23,4435.0
24893,829,24,4627.5
24894,829,25,4870.0
24895,829,26,5020.0
24896,829,27,5265.0
24897,829,28,11400.0
24898,829,29,10767.5
24899,829,30,8512.5
24900,830,1,252.5
24901,830,2,535.0
24902,830,3,607.5
24903,830,4,985.0
24904,830,5,1002.5
24905,830,6,1437.5
24906,830,7,1482.5
24907,830,8,1832.5
24908,830,9,1947.5
24909,830,10,2307.5
24910,830,11,2342.5
24911,830,12,2615.0
24912,830,13,2675.0
24913,830,14,2945.0
24914,830,15,2950.0
24915,830,16,3125.0
24916,830,17,3222.5
24917,830,18,3370.0
24918,830,19,3560.0
24919,830,20,3750.0
24920,830,21,3940.0
24921,830,22,4132.5
24922,830,23,4325.0
24923,830,24,4517.5
24924,830,25,4707.5
24925,830,26,4900.0
24926,830,27,5092.5
24927,830,28,5282.5
24928,830,29,5475.0
24929,830,30,5667.5
24930,831,1,235.0
24931,831,2,512.5
24932,831,3,490.0
24933,831,4,742.5
24934,831,5,775.0
24935,831,6,1085.0
24936,831,7,1115.0
24937,831,8,1402.5
24938,831,9,1372.5
24939,831,10,1535.0
24940,831,11,1647.5
24941,831,12,1860.0
24942,831,13,2000.0
24943,831,14,2230.0
24944,831,15,2370.0
24945,831,16,2587.5
24946,831,17,2732.5
24947,831,18,2997.5
24948,831,19,3172.5
24949,831,20,3415.0
24950,831,21,3540.0
24951,831,22,3762.5
24952,831,23,3902.5
24953,831,24,4127.5
24954,831,25,4227.5
24955,831,26,4382.5
24956,831,27,4562.5
24957,831,28,4752.5
24958,831,29,4937.5
24959,831,30,5127.5
24960,832,1,297.5
24961,832,2,697.5
24962,832,3,962.5
24963,832,4,1200.0
24964,832,5,1415.0
24965,832,6,1605.0
24966,832,7,1795.0
24967,832,8,1987.5
24968,832,9,2177.5
24969,832,10,2367.5
24970,832,11,2557.5
24971,832,12,2750.0
24972,832,13,2937.5
24973,832,14,3137.5
24974,832,15,3310.0
24975,832,16,3527.5
24976,832,17,3685.0
24977,832,18,2322.5
24978,832,19,4057.5
24979,832,20,4190.0
24980,832,21,4595.0
24981,832,22,4297.5
24982,832,23,1485.0
24983,832,24,9647.5
24984,832,25,8595.0
24985,832,26,8090.0
24986,832,27,7742.5
24987,832,28,1557.5
24988,832,29,1550.0
24989,832,30,1625.0
24990,833,1,295.0
24991,833,2,695.0
24992,833,3,960.0
24993,833,4,1185.0
24994,833,5,1365.0
24995,833,6,1580.0
24996,833,7,1772.5
24997,833,8,1977.5
24998,833,9,2150.0
24999,833,10,2347.5
25000,833,11,2525.0
25001,833,12,2722.5
25002,833,13,2897.5
25003,833,14,3095.0
25004,833,15,3270.0
25005,833,16,3457.5
25006,833,17,3642.5
25007,833,18,3832.5
25008,833,19,4025.0
25009,833,20,4217.5
25010,833,21,4407.5
25011,833,22,4597.5
25012,833,23,4792.5
25013,833,24,4987.5
25014,833,25,5177.5
25015,833,26,5370.0
25016,833,27,5552.5
25017,833,28,5732.5
25018,833,29,5962.5
25019,833,30,6087.5
25020,834,1,317.5
25021,834,2,665.0
25022,834,3,887.5
25023,834,4,1132.5
25024,834,5,1292.5
25025,834,6,1520.0
25026,834,7,1677.5
25027,834,8,1900.0
25028,834,9,2035.0
25029,834,10,2280.0
25030,834,11,2360.0
25031,834,12,2502.5
25032,834,13,2687.5
25033,834,14,2877.5
25034,834,15,3067.5
25035,834,16,3260.0
25036,834,17,3450.0
25037,834,18,3642.5
25038,834,19,3835.0
25039,834,20,4027.5
25040,834,21,4217.5
25041,834,22,4410.0
25042,834,23,4602.5
25043,834,24,4792.5
25044,834,25,4985.0
25045,834,26,5177.5
