,n,metric
784,7.97697697698,2.58148892707e-06
785,7.98638638639,2.54901574359e-06
786,7.9957957958,2.51694859887e-06
787,8.00520520521,2.48528245494e-06
788,8.01461461461,2.45401233512e-06
789,8.02402402402,2.42313332444e-06
790,8.03343343343,2.39264056767e-06
791,8.04284284284,2.36252926977e-06
792,8.05225225225,2.33279469475e-06
793,8.06166166166,2.30343216412e-06
794,8.07107107107,2.2744370578e-06
795,8.08048048048,2.24580481212e-06
796,8.08988988989,2.21753091956e-06
797,8.0992992993,2.18961092791e-06
798,8.10870870871,2.16204044001e-06
799,8.11811811812,2.13481511269e-06
800,8.12752752753,2.10793065647e-06
801,8.13693693694,2.08138283453e-06
802,8.14634634635,2.05516746177e-06
803,8.15575575576,2.02928040549e-06
804,8.16516516517,2.00371758319e-06
805,8.17457457457,1.97847496297e-06
806,8.18398398398,1.95354856247e-06
807,8.19339339339,1.92893444884e-06
808,8.2028028028,1.90462873673e-06
809,8.21221221221,1.8806275901e-06
810,8.22162162162,1.85692721866e-06
811,8.23103103103,1.83352388006e-06
812,8.24044044044,1.81041387748e-06
813,8.24984984985,1.78759355962e-06
814,8.25925925926,1.76505932092e-06
815,8.26866866867,1.74280759957e-06
816,8.27807807808,1.72083487793e-06
817,8.28748748749,1.69913768189e-06
818,8.2968968969,1.67771258019e-06
819,8.30630630631,1.65655618378e-06
820,8.31571571572,1.63566514577e-06
821,8.32512512513,1.61503615992e-06
822,8.33453453453,1.59466596172e-06
823,8.34394394394,1.57455132666e-06
824,8.35335335335,1.55468906948e-06
825,8.36276276276,1.53507604495e-06
826,8.37217217217,1.51570914642e-06
827,8.38158158158,1.4965853059e-06
828,8.39099099099,1.47770149295e-06
829,8.4004004004,1.45905471483e-06
830,8.40980980981,1.44064201568e-06
831,8.41921921922,1.4224604763e-06
832,8.42862862863,1.40450721386e-06
833,8.43803803804,1.38677938022e-06
834,8.44744744745,1.36927416361e-06
835,8.45685685686,1.35198878648e-06
836,8.46626626627,1.33492050569e-06
837,8.47567567568,1.31806661186e-06
838,8.48508508509,1.30142442978e-06
839,8.49449449449,1.28499131669e-06
840,8.5039039039,1.26876466267e-06
841,8.51331331331,1.25274189045e-06
842,8.52272272272,1.23692045451e-06
843,8.53213213213,1.22129784086e-06
844,8.54154154154,1.20587156638e-06
845,8.55095095095,1.19063917903e-06
846,8.56036036036,1.17559825719e-06
847,8.56976976977,1.16074640899e-06
848,8.57917917918,1.14608127233e-06
849,8.58858858859,1.13160051463e-06
850,8.597997998,1.1173018315e-06
851,8.60740740741,1.1031829481e-06
852,8.61681681682,1.0892416169e-06
853,8.62622622623,1.07547561901e-06
854,8.63563563564,1.06188276239e-06
855,8.64504504505,1.04846088256e-06
856,8.65445445445,1.03520784189e-06
857,8.66386386386,1.02212152941e-06
858,8.67327327327,1.00919985968e-06
859,8.68268268268,9.96440774115e-07
860,8.69209209209,9.83842238789e-07
861,8.7015015015,9.71402245531e-07
862,8.71091091091,9.59118810817e-07
863,8.72032032032,9.46989976214e-07
864,8.72972972973,9.35013807268e-07
865,8.73913913914,9.23188393287e-07
866,8.74854854855,9.11511847779e-07
867,8.75795795796,8.99982307789e-07
868,8.76736736737,8.88597932791e-07
869,8.77677677678,8.77356905793e-07
870,8.78618618619,8.66257432008e-07
871,8.7955955956,8.55297739522e-07
872,8.80500500501,8.44476077511e-07
873,8.81441441441,8.33790717802e-07
874,8.82382382382,8.23239953096e-07
875,8.83323323323,8.12822097851e-07
876,8.84264264264,8.02535486955e-07
877,8.85205205205,7.92378476389e-07
878,8.86146146146,7.82349442341e-07
879,8.87087087087,7.72446781427e-07
880,8.88028028028,7.62668910026e-07
881,8.88968968969,7.53014264276e-07
882,8.8990990991,7.43481299859e-07
883,8.90850850851,7.3406849177e-07
884,8.91791791792,7.24774333216e-07
885,8.92732732733,7.15597337386e-07
886,8.93673673674,7.06536035233e-07
887,8.94614614615,6.97588975918e-07
888,8.95555555556,6.8875472703e-07
889,8.96496496496,6.80031873923e-07
890,8.97437437437,6.71419019271e-07
891,8.98378378378,6.62914783511e-07
892,8.99319319319,6.54517804177e-07
893,9.0026026026,6.46226735457e-07
894,9.01201201201,6.38040249079e-07
895,9.02142142142,6.29957032316e-07
896,9.03083083083,6.21975789761e-07
897,9.04024024024,6.14095241325e-07
898,9.04964964965,6.06314123575e-07
899,9.05905905906,5.98631188398e-07
900,9.06846846847,5.91045203446e-07
901,9.07787787788,5.83554951472e-07
902,9.08728728729,5.76159230548e-07
903,9.0966966967,5.68856854066e-07
904,9.10610610611,5.61646649855e-07
905,9.11551551552,5.54527460173e-07
906,9.12492492492,5.47498142378e-07
907,9.13433433433,5.40557567374e-07
908,9.14374374374,5.33704620942e-07
909,9.15315315315,5.26938201739e-07
910,9.16256256256,5.2025722308e-07
911,9.17197197197,5.13660611601e-07
912,9.18138138138,5.07147307038e-07
913,9.19079079079,5.00716262675e-07
914,9.2002002002,4.9436644467e-07
915,9.20960960961,4.88096832285e-07
916,9.21901901902,4.81906417216e-07
917,9.22842842843,4.7579420448e-07
918,9.23783783784,4.6975921042e-07
919,9.24724724725,4.63800464701e-07
920,9.25665665666,4.57917008312e-07
921,9.26606606607,4.52107894899e-07
922,9.27547547548,4.46372189433e-07
923,9.28488488488,4.40708968874e-07
924,9.29429429429,4.35117321729e-07
925,9.3037037037,4.29596347384e-07
926,9.31311311311,4.24145156996e-07
927,9.32252252252,4.18762873045e-07
928,9.33193193193,4.13448628223e-07
929,9.34134134134,4.08201566771e-07
930,9.35075075075,4.03020843365e-07
931,9.36016016016,3.97905623117e-07
932,9.36956956957,3.92855081799e-07
933,9.37897897898,3.87868405172e-07
934,9.38838838839,3.82944789878e-07
935,9.3977977978,3.78083441666e-07
936,9.40720720721,3.7328357716e-07
937,9.41661661662,3.68544422091e-07
938,9.42602602603,3.63865212183e-07
939,9.43543543544,3.59245192705e-07
940,9.44484484484,3.54683618253e-07
941,9.45425425425,3.50179752751e-07
942,9.46366366366,3.45732869889e-07
943,9.47307307307,3.41342251353e-07
944,9.48248248248,3.37007189044e-07
945,9.49189189189,3.32726982855e-07
946,9.5013013013,3.28500941782e-07
947,9.51071071071,3.24328383705e-07
948,9.52012012012,3.20208634275e-07
949,9.52952952953,3.16141028467e-07
950,9.53893893894,3.12124909252e-07
951,9.54834834835,3.08159627593e-07
952,9.55775775776,3.04244542892e-07
953,9.56716716717,3.00379022766e-07
954,9.57657657658,2.96562441937e-07
955,9.58598598599,2.92794184009e-07
956,9.5953953954,2.8907363947e-07
957,9.6048048048,2.85400207023e-07
958,9.61421421421,2.81773292699e-07
959,9.62362362362,2.78192309633e-07
960,9.63303303303,2.74656679178e-07
961,9.64244244244,2.7116582868e-07
962,9.65185185185,2.67719194147e-07
963,9.66126126126,2.6431621758e-07
964,9.67067067067,2.60956348308e-07
965,9.68008008008,2.57639042767e-07
966,9.68948948949,2.54363763608e-07
967,9.6988988989,2.51129981033e-07
968,9.70830830831,2.4793717146e-07
969,9.71771771772,2.44784817749e-07
970,9.72712712713,2.41672409418e-07
971,9.73653653654,2.38599442648e-07
972,9.74594594595,2.35565419393e-07
973,9.75535535536,2.32569848269e-07
974,9.76476476476,2.29612244107e-07
975,9.77417417417,2.26692127514e-07
976,9.78358358358,2.23809025091e-07
977,9.79299299299,2.20962470099e-07
978,9.8024024024,2.18152000686e-07
979,9.81181181181,2.15377161439e-07
980,9.82122122122,2.12637502273e-07
981,9.83063063063,2.0993257932e-07
982,9.84004004004,2.072619536e-07
983,9.84944944945,2.04625192124e-07
984,9.85885885886,2.02021867235e-07
985,9.86826826827,1.99451556382e-07
986,9.87767767768,1.96913842787e-07
987,9.88708708709,1.9440831478e-07
988,9.8964964965,1.91934565352e-07
989,9.90590590591,1.89492193492e-07
990,9.91531531532,1.87080802405e-07
991,9.92472472472,1.84700000849e-07
992,9.93413413413,1.82349402245e-07
993,9.94354354354,1.80028624897e-07
994,9.95295295295,1.77737291773e-07
995,9.96236236236,1.75475031172e-07
996,9.97177177177,1.73241475165e-07
997,9.98118118118,1.71036261376e-07
998,9.99059059059,1.68859031202e-07
999,10.0,1.66709430927e-07
